comID,yearG5,sex,CAUSE,Ndeaths,YLL,mean.age,Level,county,pop,YLLper,cDeathRate,rateLCI,rateUCI,comName,oDeaths,aRate,aLCI,aUCI,aSE,YLL.adj.rate,causeName
107,2014-2018,Total,C,59,578,71.03,lev1,Monterey,57000,202.8,20.7,15.42,25.98,Chualar/Gonzalez/Greenfield/Soledad,59,36.66,27.37,48.37,5.089,201.2,Cardiovascular diseases
107,2014-2018,Total,C02,21,229,68.1,lev2,Monterey,57000,80.35,7.368,4.217,10.52,Chualar/Gonzalez/Greenfield/Soledad,21,12.91,7.673,20.7,3.031,77.87,Ischaemic heart disease
107,2014-2018,Total,C03,11,86,73.45,lev2,Monterey,57000,30.17,3.86,1.579,6.14,Chualar/Gonzalez/Greenfield/Soledad,11,7.728,3.72,14.44,2.433,30.84,Stroke
107,2014-2018,Total,C99,13,125,73.69,lev2,Monterey,57000,43.86,4.561,2.082,7.041,Chualar/Gonzalez/Greenfield/Soledad,13,7.274,3.685,13.38,2.154,43.45,Other or unspecified cardiovascular diseases
107,2014-2018,Total,D,50,495,71.18,lev1,Monterey,57000,173.7,17.54,12.68,22.41,Chualar/Gonzalez/Greenfield/Soledad,50,29.14,21.17,39.48,4.397,173.2,Other Chronic
107,2014-2018,Total,E,17,383,54.76,lev1,Monterey,57000,134.4,5.965,3.129,8.8,Chualar/Gonzalez/Greenfield/Soledad,17,9.368,5.108,16.16,2.513,131.3,Injuries
108,2014-2018,Female,0,171,1149,75.91,lev0,Monterey,29040,791.4,117.8,100.1,135.4,Carmel Valley/Castroville/Marina/Moss Landing/Ord,170,102.1,87.04,119.7,8.012,756.1,All CAUSES
108,2014-2018,Female,A,11,107,68.64,lev1,Monterey,29040,73.7,7.577,3.099,12.05,Carmel Valley/Castroville/Marina/Moss Landing/Ord,11,6.159,3.04,12.16,1.882,65.02,"Communicable, maternal, perinatal and nutritional conditions"
108,2014-2018,Female,B,40,307,75.26,lev1,Monterey,29040,211.5,27.55,19.01,36.09,Carmel Valley/Castroville/Marina/Moss Landing/Ord,39,23.64,16.66,33.28,3.878,196.8,Cancer/Malignant neoplasms
108,2014-2018,Female,C,57,318,77.67,lev1,Monterey,29040,219,39.26,29.07,49.45,Carmel Valley/Castroville/Marina/Moss Landing/Ord,57,33.45,25.18,44.27,4.521,210.3,Cardiovascular diseases
108,2014-2018,Female,C02,23,168,74.57,lev2,Monterey,29040,115.7,15.84,9.368,22.32,Carmel Valley/Castroville/Marina/Moss Landing/Ord,23,12.82,8.071,20.24,2.707,97.09,Ischaemic heart disease
108,2014-2018,Female,C03,12,45,83.08,lev2,Monterey,29040,30.99,8.265,3.589,12.94,Carmel Valley/Castroville/Marina/Moss Landing/Ord,12,7.388,3.707,14.02,2.214,45.52,Stroke
108,2014-2018,Female,D,53,198,79.49,lev1,Monterey,29040,136.4,36.51,26.68,46.33,Carmel Valley/Castroville/Marina/Moss Landing/Ord,53,32.79,24.36,43.85,4.623,147,Other Chronic
108,2014-2018,Female,D05,15,20,84.53,lev2,Monterey,29040,13.78,10.33,5.103,15.56,Carmel Valley/Castroville/Marina/Moss Landing/Ord,15,9.208,5.103,16.16,2.413,9.514,Alzheimer’s disease and other dementias
108,2014-2018,Female,D66,12,30,80.08,lev2,Monterey,29040,20.66,8.265,3.589,12.94,Carmel Valley/Castroville/Marina/Moss Landing/Ord,12,7.598,3.885,14.23,2.223,19.8,Chronic obstructive pulmonary disease
108,2014-2018,Male,0,195,1827,70.55,lev0,Monterey,27770,1316,140.5,120.7,160.2,Carmel Valley/Castroville/Marina/Moss Landing/Ord,195,150.4,129.2,174.5,11.24,1231,All CAUSES
108,2014-2018,Male,B,47,421,70.43,lev1,Monterey,27770,303.2,33.85,24.17,43.53,Carmel Valley/Castroville/Marina/Moss Landing/Ord,47,35.03,25.32,47.61,5.363,266.2,Cancer/Malignant neoplasms
108,2014-2018,Male,B07,11,93,70.45,lev2,Monterey,27770,66.99,7.923,3.241,12.61,Carmel Valley/Castroville/Marina/Moss Landing/Ord,11,8.457,4.088,15.93,2.65,72.26,"Trachea, bronchus and lung cancers"
108,2014-2018,Male,C,60,397,74.52,lev1,Monterey,27770,286,43.22,32.28,54.15,Carmel Valley/Castroville/Marina/Moss Landing/Ord,60,47.38,35.7,61.96,6.384,268.3,Cardiovascular diseases
108,2014-2018,Male,C01,12,59,76.5,lev2,Monterey,27770,42.5,8.643,3.753,13.53,Carmel Valley/Castroville/Marina/Moss Landing/Ord,12,9.339,4.648,17.15,2.826,35.35,Hypertensive heart disease
108,2014-2018,Male,C02,33,280,72.15,lev2,Monterey,27770,201.7,23.77,15.66,31.88,Carmel Valley/Castroville/Marina/Moss Landing/Ord,33,25.68,17.37,36.94,4.663,186.9,Ischaemic heart disease
108,2014-2018,Male,D,60,572,70.33,lev1,Monterey,27770,412,43.22,32.28,54.15,Carmel Valley/Castroville/Marina/Moss Landing/Ord,60,47.13,35.53,61.62,6.34,390.1,Other Chronic
108,2014-2018,Male,D05,14,160,70.07,lev2,Monterey,27770,115.2,10.08,4.802,15.37,Carmel Valley/Castroville/Marina/Moss Landing/Ord,14,11.23,5.926,19.68,3.155,101.5,Alzheimer’s disease and other dementias
108,2014-2018,Male,D66,12,120,71.42,lev2,Monterey,27770,86.43,8.643,3.753,13.53,Carmel Valley/Castroville/Marina/Moss Landing/Ord,12,10.72,5.39,19.31,3.204,91.93,Chronic obstructive pulmonary disease
108,2014-2018,Male,E,19,319,61.95,lev1,Monterey,27770,229.8,13.69,7.532,19.84,Carmel Valley/Castroville/Marina/Moss Landing/Ord,19,15.32,9.059,24.62,3.623,244,Injuries
108,2014-2018,Total,0,366,2976,73.05,lev0,Monterey,56800,1048,128.9,115.7,142.1,Carmel Valley/Castroville/Marina/Moss Landing/Ord,365,122.9,110.4,136.7,6.553,998.1,All CAUSES
108,2014-2018,Total,A,19,150,70.26,lev1,Monterey,56800,52.81,6.69,3.682,9.698,Carmel Valley/Castroville/Marina/Moss Landing/Ord,19,5.776,3.44,9.459,1.35,44.75,"Communicable, maternal, perinatal and nutritional conditions"
108,2014-2018,Total,A07,11,107,68.64,lev2,Monterey,56800,37.67,3.873,1.584,6.162,Carmel Valley/Castroville/Marina/Moss Landing/Ord,11,3.347,1.649,6.457,1.026,33.94,Respiratory infections
108,2014-2018,Total,B,87,728,72.62,lev1,Monterey,56800,256.3,30.63,24.2,37.07,Carmel Valley/Castroville/Marina/Moss Landing/Ord,86,28.35,22.57,35.4,3.115,233.5,Cancer/Malignant neoplasms
108,2014-2018,Total,B07,20,144,72.47,lev2,Monterey,56800,50.7,7.042,3.956,10.13,Carmel Valley/Castroville/Marina/Moss Landing/Ord,19,6.412,3.806,10.41,1.507,49.23,"Trachea, bronchus and lung cancers"
108,2014-2018,Total,B99,12,133,68.33,lev2,Monterey,56800,46.83,4.225,1.835,6.616,Carmel Valley/Castroville/Marina/Moss Landing/Ord,12,3.839,1.956,7.14,1.128,40.95,Other malignant neoplasms
108,2014-2018,Total,C,117,715,76.05,lev1,Monterey,56800,251.7,41.19,33.73,48.66,Carmel Valley/Castroville/Marina/Moss Landing/Ord,117,39.33,32.41,47.51,3.697,233.6,Cardiovascular diseases
108,2014-2018,Total,C01,19,67,78.37,lev2,Monterey,56800,23.59,6.69,3.682,9.698,Carmel Valley/Castroville/Marina/Moss Landing/Ord,19,6.316,3.775,10.23,1.467,19.37,Hypertensive heart disease
108,2014-2018,Total,C02,56,448,73.14,lev2,Monterey,56800,157.7,19.72,14.55,24.88,Carmel Valley/Castroville/Marina/Moss Landing/Ord,56,18.25,13.71,24.07,2.483,140.4,Ischaemic heart disease
108,2014-2018,Total,C03,20,86,81.15,lev2,Monterey,56800,30.28,7.042,3.956,10.13,Carmel Valley/Castroville/Marina/Moss Landing/Ord,20,7.341,4.441,11.67,1.67,41.02,Stroke
108,2014-2018,Total,C99,13,28,80.38,lev2,Monterey,56800,9.858,4.577,2.089,7.065,Carmel Valley/Castroville/Marina/Moss Landing/Ord,13,4.364,2.301,7.848,1.226,7.055,Other or unspecified cardiovascular diseases
108,2014-2018,Total,D,113,770,74.63,lev1,Monterey,56800,271.1,39.79,32.45,47.12,Carmel Valley/Castroville/Marina/Moss Landing/Ord,113,39.04,32.06,47.32,3.739,271.8,Other Chronic
108,2014-2018,Total,D05,29,180,77.55,lev2,Monterey,56800,63.38,10.21,6.494,13.93,Carmel Valley/Castroville/Marina/Moss Landing/Ord,29,10.11,6.722,14.85,1.905,58.76,Alzheimer’s disease and other dementias
108,2014-2018,Total,D66,24,150,75.75,lev2,Monterey,56800,52.81,8.45,5.069,11.83,Carmel Valley/Castroville/Marina/Moss Landing/Ord,24,8.543,5.439,13.04,1.766,55.31,Chronic obstructive pulmonary disease
108,2014-2018,Total,E,28,538,58.96,lev1,Monterey,56800,189.4,9.858,6.207,13.51,Carmel Valley/Castroville/Marina/Moss Landing/Ord,28,9.769,6.435,14.48,1.882,191.5,Injuries
108,2014-2018,Total,E01,16,134,71.38,lev2,Monterey,56800,47.18,5.633,2.873,8.394,Carmel Valley/Castroville/Marina/Moss Landing/Ord,16,5.312,3.012,9.005,1.344,43.24,Unintentional injuries
109.1,2014-2018,Female,0,119,907,74.62,lev0,Monterey,22640,801.3,105.1,86.25,124,Aromas/Las Lomas/Pajaro/Prunedale,119,142.6,117.3,171.9,13.53,825.7,All CAUSES
109.1,2014-2018,Female,B,30,283,70.57,lev1,Monterey,22640,250,26.51,17.02,35.99,Aromas/Las Lomas/Pajaro/Prunedale,30,32.72,21.62,47.84,6.259,258.1,Cancer/Malignant neoplasms
109.1,2014-2018,Female,C,37,210,77.97,lev1,Monterey,22640,185.5,32.69,22.16,43.22,Aromas/Las Lomas/Pajaro/Prunedale,37,44.82,31.09,62.72,7.654,175.5,Cardiovascular diseases
109.1,2014-2018,Female,C02,20,166,72.85,lev2,Monterey,22640,146.7,17.67,9.926,25.41,Aromas/Las Lomas/Pajaro/Prunedale,20,22.18,13.14,35.38,5.232,130.3,Ischaemic heart disease
109.1,2014-2018,Female,D,37,123,80.54,lev1,Monterey,22640,108.7,32.69,22.16,43.22,Aromas/Las Lomas/Pajaro/Prunedale,37,48.82,34.15,67.75,8.161,107.8,Other Chronic
109.1,2014-2018,Female,D05,11,5,83.55,lev2,Monterey,22640,4.418,9.719,3.975,15.46,Aromas/Las Lomas/Pajaro/Prunedale,11,15.1,7.481,27.23,4.597,3.862,Alzheimer’s disease and other dementias
109.1,2014-2018,Male,0,149,1898,65.99,lev0,Monterey,23040,1648,129.3,108.6,150.1,Aromas/Las Lomas/Pajaro/Prunedale,149,171.8,144.2,203.7,14.72,1626,All CAUSES
109.1,2014-2018,Male,A,11,189,60.45,lev1,Monterey,23040,164.1,9.549,3.906,15.19,Aromas/Las Lomas/Pajaro/Prunedale,11,12.33,5.901,23.4,3.907,175,"Communicable, maternal, perinatal and nutritional conditions"
109.1,2014-2018,Male,B,32,369,68.69,lev1,Monterey,23040,320.3,27.78,18.15,37.4,Aromas/Las Lomas/Pajaro/Prunedale,32,37.54,25.23,54.27,6.912,310.3,Cancer/Malignant neoplasms
109.1,2014-2018,Male,C,40,505,66.38,lev1,Monterey,23040,438.4,34.72,23.96,45.48,Aromas/Las Lomas/Pajaro/Prunedale,40,49.01,34.52,67.97,8.049,424.4,Cardiovascular diseases
109.1,2014-2018,Male,C02,21,311,64.1,lev2,Monterey,23040,270,18.23,10.43,26.03,Aromas/Las Lomas/Pajaro/Prunedale,21,24.8,14.97,39.18,5.666,262.7,Ischaemic heart disease
109.1,2014-2018,Male,D,51,581,66.57,lev1,Monterey,23040,504.3,44.27,32.12,56.42,Aromas/Las Lomas/Pajaro/Prunedale,51,57.26,42.04,76.75,8.372,506.3,Other Chronic
109.1,2014-2018,Male,D05,14,79,74.43,lev2,Monterey,23040,68.58,12.15,5.787,18.52,Aromas/Las Lomas/Pajaro/Prunedale,14,17.44,9.344,30.2,4.793,80.68,Alzheimer’s disease and other dementias
109.1,2014-2018,Male,E,13,254,57.92,lev1,Monterey,23040,220.5,11.28,5.15,17.42,Aromas/Las Lomas/Pajaro/Prunedale,13,12.78,6.469,23.55,3.787,209.9,Injuries
109.1,2014-2018,Total,0,268,2805,69.82,lev0,Monterey,45680,1228,117.3,103.3,131.4,Aromas/Las Lomas/Pajaro/Prunedale,268,157.3,138.3,178.3,10.01,1228,All CAUSES
109.1,2014-2018,Total,A,20,467,53.95,lev1,Monterey,45680,204.5,8.757,4.919,12.6,Aromas/Las Lomas/Pajaro/Prunedale,20,10.81,6.457,17.26,2.515,221.5,"Communicable, maternal, perinatal and nutritional conditions"
109.1,2014-2018,Total,B,62,652,69.6,lev1,Monterey,45680,285.5,27.15,20.39,33.9,Aromas/Las Lomas/Pajaro/Prunedale,62,35.02,26.51,45.58,4.643,286.4,Cancer/Malignant neoplasms
109.1,2014-2018,Total,B07,11,206,60.45,lev2,Monterey,45680,90.2,4.816,1.97,7.663,Aromas/Las Lomas/Pajaro/Prunedale,11,6.214,3.015,11.62,1.939,94.55,"Trachea, bronchus and lung cancers"
109.1,2014-2018,Total,C,77,715,71.95,lev1,Monterey,45680,313.1,33.71,26.18,41.25,Aromas/Las Lomas/Pajaro/Prunedale,77,47.2,36.89,59.64,5.591,299.2,Cardiovascular diseases
109.1,2014-2018,Total,C02,41,477,68.37,lev2,Monterey,45680,208.9,17.95,12.46,23.45,Aromas/Las Lomas/Pajaro/Prunedale,41,23.58,16.62,32.66,3.868,196.6,Ischaemic heart disease
109.1,2014-2018,Total,C03,17,144,74.65,lev2,Monterey,45680,63.05,7.444,3.905,10.98,Aromas/Las Lomas/Pajaro/Prunedale,17,11.18,6.42,18.22,2.777,63.1,Stroke
109.1,2014-2018,Total,D,88,704,72.44,lev1,Monterey,45680,308.3,38.53,30.48,46.58,Aromas/Las Lomas/Pajaro/Prunedale,88,53.06,42.18,66.03,5.871,308.6,Other Chronic
109.1,2014-2018,Total,D05,25,84,78.44,lev2,Monterey,45680,36.78,10.95,6.656,15.24,Aromas/Las Lomas/Pajaro/Prunedale,25,16.2,10.36,24.25,3.316,42.36,Alzheimer’s disease and other dementias
109.1,2014-2018,Total,D66,14,155,71.5,lev2,Monterey,45680,67.87,6.13,2.919,9.341,Aromas/Las Lomas/Pajaro/Prunedale,14,8.726,4.674,15.03,2.4,70.08,Chronic obstructive pulmonary disease
109.1,2014-2018,Total,E,19,267,65.11,lev1,Monterey,45680,116.9,8.319,4.579,12.06,Aromas/Las Lomas/Pajaro/Prunedale,19,9.733,5.661,15.9,2.367,112.4,Injuries
109.2,2014-2018,Female,0,417,2854,75.74,lev0,Monterey,77670,734.9,107.4,97.08,117.7,Salinas/Spreckels,417,126.3,114.2,139.5,6.351,755,All CAUSES
109.2,2014-2018,Female,A,21,251,70.33,lev1,Monterey,77670,64.63,5.408,3.095,7.721,Salinas/Spreckels,21,6.483,3.935,10.19,1.466,51.11,"Communicable, maternal, perinatal and nutritional conditions"
109.2,2014-2018,Female,B,110,840,72.55,lev1,Monterey,77670,216.3,28.33,23.03,33.62,Salinas/Spreckels,110,34.38,28.12,41.73,3.355,236.6,Cancer/Malignant neoplasms
109.2,2014-2018,Female,B07,28,151,76.07,lev2,Monterey,77670,38.88,7.21,4.54,9.881,Salinas/Spreckels,28,9,5.906,13.25,1.748,41.86,"Trachea, bronchus and lung cancers"
109.2,2014-2018,Female,B09,12,107,69.33,lev2,Monterey,77670,27.55,3.09,1.342,4.838,Salinas/Spreckels,12,3.682,1.873,6.663,1.084,30.4,Breast cancer
109.2,2014-2018,Female,B99,11,144,63.09,lev2,Monterey,77670,37.08,2.833,1.159,4.507,Salinas/Spreckels,11,3.363,1.667,6.227,1.023,43.89,Other malignant neoplasms
109.2,2014-2018,Female,C,115,515,80.37,lev1,Monterey,77670,132.6,29.61,24.2,35.03,Salinas/Spreckels,115,33.62,27.62,40.67,3.214,145,Cardiovascular diseases
109.2,2014-2018,Female,C02,58,290,79.57,lev2,Monterey,77670,74.68,14.94,11.09,18.78,Salinas/Spreckels,58,16.57,12.5,21.69,2.224,82.26,Ischaemic heart disease
109.2,2014-2018,Female,C03,25,102,79.36,lev2,Monterey,77670,26.27,6.438,3.914,8.961,Salinas/Spreckels,25,7.583,4.846,11.45,1.556,29.68,Stroke
109.2,2014-2018,Female,C99,14,48,83.29,lev2,Monterey,77670,12.36,3.605,1.717,5.494,Salinas/Spreckels,14,4.095,2.199,7.138,1.122,14.77,Other or unspecified cardiovascular diseases
109.2,2014-2018,Female,D,143,1006,75.62,lev1,Monterey,77670,259.1,36.82,30.79,42.86,Salinas/Spreckels,143,43.74,36.68,51.87,3.761,262.5,Other Chronic
109.2,2014-2018,Female,D01,15,40,84.27,lev2,Monterey,77670,10.3,3.863,1.908,5.817,Salinas/Spreckels,15,4.302,2.374,7.36,1.134,12.79,Diabetes mellitus
109.2,2014-2018,Female,D05,43,125,83.02,lev2,Monterey,77670,32.19,11.07,7.763,14.38,Salinas/Spreckels,43,12.72,9.127,17.41,1.99,38.44,Alzheimer’s disease and other dementias
109.2,2014-2018,Female,D10,11,83,73.45,lev2,Monterey,77670,21.37,2.833,1.159,4.507,Salinas/Spreckels,11,3.491,1.712,6.466,1.075,24.97,Kidney diseases
109.2,2014-2018,Female,D11,14,100,73.14,lev2,Monterey,77670,25.75,3.605,1.717,5.494,Salinas/Spreckels,14,4.412,2.363,7.645,1.214,28.45,Cirrhosis of the liver
109.2,2014-2018,Female,D66,17,78,75.53,lev2,Monterey,77670,20.09,4.378,2.297,6.459,Salinas/Spreckels,17,5.698,3.263,9.334,1.42,20.46,Chronic obstructive pulmonary disease
109.2,2014-2018,Female,E,25,242,72.36,lev1,Monterey,77670,62.32,6.438,3.914,8.961,Salinas/Spreckels,25,7.152,4.565,10.84,1.471,59.81,Injuries
109.2,2014-2018,Female,E01,15,163,70.6,lev2,Monterey,77670,41.97,3.863,1.908,5.817,Salinas/Spreckels,15,4.148,2.285,7.13,1.097,40.35,Unintentional injuries
109.2,2014-2018,Male,0,405,4989,66.96,lev0,Monterey,77940,1280,103.9,93.81,114.1,Salinas/Spreckels,404,150.3,135.4,166.6,7.817,1308,All CAUSES
109.2,2014-2018,Male,A,22,200,71.5,lev1,Monterey,77940,51.32,5.646,3.287,8.005,Salinas/Spreckels,22,8.183,5.018,12.83,1.817,48.78,"Communicable, maternal, perinatal and nutritional conditions"
109.2,2014-2018,Male,B,90,828,70.06,lev1,Monterey,77940,212.5,23.1,18.32,27.87,Salinas/Spreckels,90,33.7,26.83,41.98,3.705,217.3,Cancer/Malignant neoplasms
109.2,2014-2018,Male,B07,17,92,74.76,lev2,Monterey,77940,23.61,4.363,2.289,6.436,Salinas/Spreckels,17,7.171,4.071,11.85,1.812,22.39,"Trachea, bronchus and lung cancers"
109.2,2014-2018,Male,C,130,1221,70.57,lev1,Monterey,77940,313.3,33.36,27.63,39.1,Salinas/Spreckels,130,51.78,42.96,62.03,4.709,340.4,Cardiovascular diseases
109.2,2014-2018,Male,C01,13,175,67,lev2,Monterey,77940,44.91,3.336,1.523,5.15,Salinas/Spreckels,13,4.687,2.456,8.412,1.328,52.08,Hypertensive heart disease
109.2,2014-2018,Male,C02,66,591,71.14,lev2,Monterey,77940,151.7,16.94,12.85,21.02,Salinas/Spreckels,66,26.29,20.12,33.93,3.363,160.5,Ischaemic heart disease
109.2,2014-2018,Male,C03,27,266,69.59,lev2,Monterey,77940,68.26,6.929,4.315,9.542,Salinas/Spreckels,27,10.97,7.098,16.37,2.196,73.24,Stroke
109.2,2014-2018,Male,C99,11,80,72,lev2,Monterey,77940,20.53,2.823,1.155,4.491,Salinas/Spreckels,11,4.453,2.167,8.321,1.384,24.26,Other or unspecified cardiovascular diseases
109.2,2014-2018,Male,D,123,1499,67.15,lev1,Monterey,77940,384.7,31.56,25.99,37.14,Salinas/Spreckels,123,45.71,37.63,55.18,4.322,389,Other Chronic
109.2,2014-2018,Male,D01,11,239,53.27,lev2,Monterey,77940,61.33,2.823,1.155,4.491,Salinas/Spreckels,11,3.385,1.626,6.62,1.068,58.18,Diabetes mellitus
109.2,2014-2018,Male,D04,15,299,57.73,lev2,Monterey,77940,76.73,3.849,1.901,5.797,Salinas/Spreckels,15,4.554,2.475,8.063,1.228,75.1,Substance use
109.2,2014-2018,Male,D05,26,140,78.27,lev2,Monterey,77940,35.93,6.672,4.108,9.237,Salinas/Spreckels,26,11.07,7.129,16.55,2.235,41.24,Alzheimer’s disease and other dementias
109.2,2014-2018,Male,D11,11,161,64.09,lev2,Monterey,77940,41.32,2.823,1.155,4.491,Salinas/Spreckels,11,4.337,2.076,8.191,1.374,45.5,Cirrhosis of the liver
109.2,2014-2018,Male,D66,13,179,63.46,lev2,Monterey,77940,45.94,3.336,1.523,5.15,Salinas/Spreckels,13,4.562,2.325,8.324,1.341,44.33,Chronic obstructive pulmonary disease
109.2,2014-2018,Male,D99,11,65,73.55,lev2,Monterey,77940,16.68,2.823,1.155,4.491,Salinas/Spreckels,11,4.188,2.009,7.938,1.324,16.82,Other Chronic Conditions
109.2,2014-2018,Male,E,39,1236,43.97,lev1,Monterey,77940,317.2,10.01,6.867,13.15,Salinas/Spreckels,38,10.6,7.431,15.04,1.76,310.3,Injuries
109.2,2014-2018,Male,E01,16,356,55.07,lev2,Monterey,77940,91.36,4.106,2.094,6.118,Salinas/Spreckels,15,4.782,2.641,8.347,1.259,97.16,Unintentional injuries
109.2,2014-2018,Male,E03,13,498,36.69,lev2,Monterey,77940,127.8,3.336,1.523,5.15,Salinas/Spreckels,13,3.248,1.714,6.158,0.9124,120.5,Homicide/Interpersonal violence
109.2,2014-2018,Total,0,822,7843,71.42,lev0,Monterey,155600,1008,105.7,98.43,112.9,Salinas/Spreckels,821,138.3,128.8,148.5,4.969,1037,All CAUSES
109.2,2014-2018,Total,A,43,451,70.93,lev1,Monterey,155600,57.97,5.527,3.875,7.179,Salinas/Spreckels,43,7.249,5.183,9.943,1.144,50.76,"Communicable, maternal, perinatal and nutritional conditions"
109.2,2014-2018,Total,A07,19,62,79,lev2,Monterey,155600,7.969,2.442,1.344,3.54,Salinas/Spreckels,19,3.185,1.895,5.116,0.7455,8.546,Respiratory infections
109.2,2014-2018,Total,A99,17,150,73.06,lev2,Monterey,155600,19.28,2.185,1.146,3.224,Salinas/Spreckels,17,3.015,1.72,4.979,0.7563,18,Other Infectious Diseases
109.2,2014-2018,Total,B,200,1668,71.43,lev1,Monterey,155600,214.4,25.71,22.14,29.27,Salinas/Spreckels,200,33.85,29.2,39.11,2.462,228,Cancer/Malignant neoplasms
109.2,2014-2018,Total,B04,13,115,71.08,lev2,Monterey,155600,14.78,1.671,0.7626,2.579,Salinas/Spreckels,13,2.188,1.139,3.899,0.6251,15.24,Colon and rectum cancers
109.2,2014-2018,Total,B05,15,143,68.07,lev2,Monterey,155600,18.38,1.928,0.9523,2.904,Salinas/Spreckels,15,2.389,1.315,4.105,0.6324,20.33,Liver cancer
109.2,2014-2018,Total,B06,13,121,70.92,lev2,Monterey,155600,15.55,1.671,0.7626,2.579,Salinas/Spreckels,13,2.126,1.111,3.794,0.6045,16.28,Pancreas cancer
109.2,2014-2018,Total,B07,45,243,75.58,lev2,Monterey,155600,31.23,5.784,4.094,7.474,Salinas/Spreckels,45,8.128,5.863,11.04,1.251,32.02,"Trachea, bronchus and lung cancers"
109.2,2014-2018,Total,B09,18,143,72.17,lev2,Monterey,155600,18.38,2.314,1.245,3.382,Salinas/Spreckels,18,2.934,1.712,4.795,0.7095,19.98,Breast cancer
109.2,2014-2018,Total,B12,11,75,75.73,lev2,Monterey,155600,9.64,1.414,0.5783,2.249,Salinas/Spreckels,11,1.773,0.8633,3.343,0.5506,8.704,Prostate cancer
109.2,2014-2018,Total,B16,11,49,75.82,lev2,Monterey,155600,6.298,1.414,0.5783,2.249,Salinas/Spreckels,11,1.88,0.9219,3.507,0.5792,6.899,Lymphomas and multiple myeloma
109.2,2014-2018,Total,B17,11,171,67.36,lev2,Monterey,155600,21.98,1.414,0.5783,2.249,Salinas/Spreckels,11,1.781,0.8572,3.374,0.561,19.2,Leukaemia
109.2,2014-2018,Total,B99,17,237,61.82,lev2,Monterey,155600,30.46,2.185,1.146,3.224,Salinas/Spreckels,17,2.689,1.56,4.445,0.657,36.05,Other malignant neoplasms
109.2,2014-2018,Total,C,245,1736,75.17,lev1,Monterey,155600,223.1,31.49,27.55,35.43,Salinas/Spreckels,245,42.17,36.93,48.01,2.761,243.5,Cardiovascular diseases
109.2,2014-2018,Total,C01,22,237,71.09,lev2,Monterey,155600,30.46,2.828,1.646,4.009,Salinas/Spreckels,22,3.809,2.359,5.905,0.8305,33.93,Hypertensive heart disease
109.2,2014-2018,Total,C02,124,881,75.08,lev2,Monterey,155600,113.2,15.94,13.13,18.74,Salinas/Spreckels,124,21.03,17.41,25.26,1.937,121.4,Ischaemic heart disease
109.2,2014-2018,Total,C03,52,368,74.29,lev2,Monterey,155600,47.3,6.684,4.867,8.5,Salinas/Spreckels,52,9.162,6.786,12.17,1.304,51.65,Stroke
109.2,2014-2018,Total,C05,14,75,79.07,lev2,Monterey,155600,9.64,1.799,0.8569,2.742,Salinas/Spreckels,14,2.314,1.248,4.031,0.631,9.277,Congestive heart failure
109.2,2014-2018,Total,C99,25,128,78.32,lev2,Monterey,155600,16.45,3.213,1.954,4.473,Salinas/Spreckels,25,4.365,2.797,6.577,0.8913,19.76,Other or unspecified cardiovascular diseases
109.2,2014-2018,Total,D,266,2505,71.7,lev1,Monterey,155600,322,34.19,30.08,38.3,Salinas/Spreckels,266,45.15,39.73,51.17,2.854,325.9,Other Chronic
109.2,2014-2018,Total,D01,26,279,71.15,lev2,Monterey,155600,35.86,3.342,2.057,4.626,Salinas/Spreckels,26,4.147,2.68,6.233,0.8316,35.38,Diabetes mellitus
109.2,2014-2018,Total,D02,13,115,71.08,lev2,Monterey,155600,14.78,1.671,0.7626,2.579,Salinas/Spreckels,13,2.021,1.051,3.637,0.5784,14.95,"Endocrine, blood, immune disorders"
109.2,2014-2018,Total,D04,20,384,58.1,lev2,Monterey,155600,49.36,2.571,1.444,3.697,Salinas/Spreckels,20,3.004,1.807,4.819,0.6903,50.76,Substance use
