GEOID,comID,comName,county,year
06001436601,2n,Hayward Central,Alameda,2000
06001436800,2n,Hayward Central,Alameda,2000
06001437900,2n,Hayward Central,Alameda,2000
06001437800,2n,Hayward Central,Alameda,2000
06001437700,2n,Hayward Central,Alameda,2000
06001437600,2n,Hayward Central,Alameda,2000
06001438202,2n,Hayward Central,Alameda,2000
06001438201,2n,Hayward Central,Alameda,2000
06001438100,2n,Hayward Central,Alameda,2000
06001438000,2n,Hayward Central,Alameda,2000
06001440301,2n,Hayward Central,Alameda,2000
06001440200,2n,Hayward Central,Alameda,2000
06001440308,2n,Hayward Central,Alameda,2000
06003010000,3,Alpine Village/Bear Valley/Kirkwood/Markleeville/Mesa Valley/Woodfords,Alpine,2000
06005000302,4,Ione/Jackson/Pine Grove/Sutter Creek,Amador,2000
06005000500,4,Ione/Jackson/Pine Grove/Sutter Creek,Amador,2000
06005000301,4,Ione/Jackson/Pine Grove/Sutter Creek,Amador,2000
06005000402,4,Ione/Jackson/Pine Grove/Sutter Creek,Amador,2000
06005000401,4,Ione/Jackson/Pine Grove/Sutter Creek,Amador,2000
06005000200,5,Plymouth,Amador,2000
06005000100,6,Pioneer,Amador,2000
06007001200,7.1,Chapmantown/Chico,Butte,2000
06007000201,7.1,Chapmantown/Chico,Butte,2000
06007000300,7.1,Chapmantown/Chico,Butte,2000
06007000400,7.1,Chapmantown/Chico,Butte,2000
06007000101,7.1,Chapmantown/Chico,Butte,2000
06007000202,7.1,Chapmantown/Chico,Butte,2000
06007000102,7.1,Chapmantown/Chico,Butte,2000
06007000900,7.1,Chapmantown/Chico,Butte,2000
06007000800,7.1,Chapmantown/Chico,Butte,2000
06007000501,7.1,Chapmantown/Chico,Butte,2000
06007000700,7.1,Chapmantown/Chico,Butte,2000
06007000601,7.1,Chapmantown/Chico,Butte,2000
06007000603,7.1,Chapmantown/Chico,Butte,2000
06007000604,7.1,Chapmantown/Chico,Butte,2000
06007001000,7.1,Chapmantown/Chico,Butte,2000
06007000502,7.1,Chapmantown/Chico,Butte,2000
06007001300,7.1,Chapmantown/Chico,Butte,2000
06007001100,7.1,Chapmantown/Chico,Butte,2000
06007001400,7.2,Capay/Lake/Nord,Butte,2000
06007001600,7.3,Butte Meadows/Cohasset/Forest Ranch,Butte,2000
06007001500,7.4,Durham,Butte,2000
06007001701,8,Magalia/Paradise/Stirling City,Butte,2000
06007001702,8,Magalia/Paradise/Stirling City,Butte,2000
06007001900,8,Magalia/Paradise/Stirling City,Butte,2000
06007001800,8,Magalia/Paradise/Stirling City,Butte,2000
06007002000,8,Magalia/Paradise/Stirling City,Butte,2000
06007002100,8,Magalia/Paradise/Stirling City,Butte,2000
06007002200,8,Magalia/Paradise/Stirling City,Butte,2000
06007002300,8,Magalia/Paradise/Stirling City,Butte,2000
06007003600,9,Biggs/East Biggs/Gridley,Butte,2000
06007003500,9,Biggs/East Biggs/Gridley,Butte,2000
06007003400,9,Biggs/East Biggs/Gridley,Butte,2000
06007002500,10,Oroville/Palermo/Thermalito,Butte,2000
06007002900,10,Oroville/Palermo/Thermalito,Butte,2000
06007002600,10,Oroville/Palermo/Thermalito,Butte,2000
06007002700,10,Oroville/Palermo/Thermalito,Butte,2000
06007002800,10,Oroville/Palermo/Thermalito,Butte,2000
06007003000,10,Oroville/Palermo/Thermalito,Butte,2000
06007003100,10,Oroville/Palermo/Thermalito,Butte,2000
06007003300,10,Oroville/Palermo/Thermalito,Butte,2000
06007003200,10,Oroville/Palermo/Thermalito,Butte,2000
06007002400,11,Berry Creek/Brownsville/Concow/Feather Falls/Forbestown,Butte,2000
06009000110,12,Angels Camp/Arnold/Copperopolis/Mountain Ranch/Murphys/San Andreas/Valley Springs/West Point,Calaveras,2000
06009000220,12,Angels Camp/Arnold/Copperopolis/Mountain Ranch/Murphys/San Andreas/Valley Springs/West Point,Calaveras,2000
06009000500,12,Angels Camp/Arnold/Copperopolis/Mountain Ranch/Murphys/San Andreas/Valley Springs/West Point,Calaveras,2000
06009000400,12,Angels Camp/Arnold/Copperopolis/Mountain Ranch/Murphys/San Andreas/Valley Springs/West Point,Calaveras,2000
06009000300,12,Angels Camp/Arnold/Copperopolis/Mountain Ranch/Murphys/San Andreas/Valley Springs/West Point,Calaveras,2000
06009000210,12,Angels Camp/Arnold/Copperopolis/Mountain Ranch/Murphys/San Andreas/Valley Springs/West Point,Calaveras,2000
06009000120,12,Angels Camp/Arnold/Copperopolis/Mountain Ranch/Murphys/San Andreas/Valley Springs/West Point,Calaveras,2000
06011000500,15,Colusa,Colusa,2000
06011000200,15,Colusa,Colusa,2000
06011000300,16.1,Williams,Colusa,2000
06011000400,16.2,Loduga/Maxwell/Princeton/Stonyford,Colusa,2000
06011000100,16.3,Arbuckle/Grimes,Colusa,2000
06013301000,17,Brentwood East/Byron/Discovery Bay/Knightsen,Contra Costa,2000
06013302002,17,Brentwood East/Byron/Discovery Bay/Knightsen,Contra Costa,2000
06013304000,17,Brentwood East/Byron/Discovery Bay/Knightsen,Contra Costa,2000
06013303100,17,Brentwood East/Byron/Discovery Bay/Knightsen,Contra Costa,2000
06013359203,18a,Crockett/Hercules/Martinez West/Pinole/Port Costa/Richmond Northeast/Rodeo,Contra Costa,2000
06013357000,18a,Crockett/Hercules/Martinez West/Pinole/Port Costa/Richmond Northeast/Rodeo,Contra Costa,2000
06013359101,18a,Crockett/Hercules/Martinez West/Pinole/Port Costa/Richmond Northeast/Rodeo,Contra Costa,2000
06013358000,18a,Crockett/Hercules/Martinez West/Pinole/Port Costa/Richmond Northeast/Rodeo,Contra Costa,2000
06013356001,18a,Crockett/Hercules/Martinez West/Pinole/Port Costa/Richmond Northeast/Rodeo,Contra Costa,2000
06013318000,18a,Crockett/Hercules/Martinez West/Pinole/Port Costa/Richmond Northeast/Rodeo,Contra Costa,2000
06013356002,18a,Crockett/Hercules/Martinez West/Pinole/Port Costa/Richmond Northeast/Rodeo,Contra Costa,2000
06013319000,18a,Crockett/Hercules/Martinez West/Pinole/Port Costa/Richmond Northeast/Rodeo,Contra Costa,2000
06013359204,18a,Crockett/Hercules/Martinez West/Pinole/Port Costa/Richmond Northeast/Rodeo,Contra Costa,2000
06029003700,59,Buttonwillow,Kern,2000
06013364001,18a,Crockett/Hercules/Martinez West/Pinole/Port Costa/Richmond Northeast/Rodeo,Contra Costa,2000
06013359102,18a,Crockett/Hercules/Martinez West/Pinole/Port Costa/Richmond Northeast/Rodeo,Contra Costa,2000
06013359202,18a,Crockett/Hercules/Martinez West/Pinole/Port Costa/Richmond Northeast/Rodeo,Contra Costa,2000
06013360100,18a,Crockett/Hercules/Martinez West/Pinole/Port Costa/Richmond Northeast/Rodeo,Contra Costa,2000
06013336200,18b,Concord West/Martinez East/Martinez Waterfront/Pacheco/Pleasant Hill East,Contra Costa,2000
06013334001,18b,Concord West/Martinez East/Martinez Waterfront/Pacheco/Pleasant Hill East,Contra Costa,2000
06013317000,18b,Concord West/Martinez East/Martinez Waterfront/Pacheco/Pleasant Hill East,Contra Costa,2000
06013328000,18b,Concord West/Martinez East/Martinez Waterfront/Pacheco/Pleasant Hill East,Contra Costa,2000
06013321200,18b,Concord West/Martinez East/Martinez Waterfront/Pacheco/Pleasant Hill East,Contra Costa,2000
06013327000,18b,Concord West/Martinez East/Martinez Waterfront/Pacheco/Pleasant Hill East,Contra Costa,2000
06013320001,18b,Concord West/Martinez East/Martinez Waterfront/Pacheco/Pleasant Hill East,Contra Costa,2000
06013316000,18b,Concord West/Martinez East/Martinez Waterfront/Pacheco/Pleasant Hill East,Contra Costa,2000
06013320002,18b,Concord West/Martinez East/Martinez Waterfront/Pacheco/Pleasant Hill East,Contra Costa,2000
06013335000,18b,Concord West/Martinez East/Martinez Waterfront/Pacheco/Pleasant Hill East,Contra Costa,2000
06013336101,18b,Concord West/Martinez East/Martinez Waterfront/Pacheco/Pleasant Hill East,Contra Costa,2000
06013336102,18b,Concord West/Martinez East/Martinez Waterfront/Pacheco/Pleasant Hill East,Contra Costa,2000
06013324000,18b,Concord West/Martinez East/Martinez Waterfront/Pacheco/Pleasant Hill East,Contra Costa,2000
06013338100,18b,Concord West/Martinez East/Martinez Waterfront/Pacheco/Pleasant Hill East,Contra Costa,2000
06013355200,18c,Avon/Clyde/Concord Central/Pittsburg Southwest,Contra Costa,2000
06013315000,18c,Avon/Clyde/Concord Central/Pittsburg Southwest,Contra Costa,2000
06013332000,18c,Avon/Clyde/Concord Central/Pittsburg Southwest,Contra Costa,2000
06013329000,18c,Avon/Clyde/Concord Central/Pittsburg Southwest,Contra Costa,2000
06013330000,18c,Avon/Clyde/Concord Central/Pittsburg Southwest,Contra Costa,2000
06013313202,18c,Avon/Clyde/Concord Central/Pittsburg Southwest,Contra Costa,2000
06013331000,18c,Avon/Clyde/Concord Central/Pittsburg Southwest,Contra Costa,2000
06013333200,18c,Avon/Clyde/Concord Central/Pittsburg Southwest,Contra Costa,2000
06013333100,18c,Avon/Clyde/Concord Central/Pittsburg Southwest,Contra Costa,2000
06013337100,18c,Avon/Clyde/Concord Central/Pittsburg Southwest,Contra Costa,2000
06013337200,18c,Avon/Clyde/Concord Central/Pittsburg Southwest,Contra Costa,2000
06013334004,18c,Avon/Clyde/Concord Central/Pittsburg Southwest,Contra Costa,2000
06013334005,18c,Avon/Clyde/Concord Central/Pittsburg Southwest,Contra Costa,2000
06013337300,18c,Avon/Clyde/Concord Central/Pittsburg Southwest,Contra Costa,2000
06013334003,18c,Avon/Clyde/Concord Central/Pittsburg Southwest,Contra Costa,2000
06013312000,18d,Antioch North and West/Nichols/Pittsburg Central and East/West Pittsburg,Contra Costa,2000
06013307102,18d,Antioch North and West/Nichols/Pittsburg Central and East/West Pittsburg,Contra Costa,2000
06013307201,18d,Antioch North and West/Nichols/Pittsburg Central and East/West Pittsburg,Contra Costa,2000
06013307202,18d,Antioch North and West/Nichols/Pittsburg Central and East/West Pittsburg,Contra Costa,2000
06013382000,18f,Richmond Central/San Pablo Central,Contra Costa,2000
06013314200,18d,Antioch North and West/Nichols/Pittsburg Central and East/West Pittsburg,Contra Costa,2000
06013309000,18d,Antioch North and West/Nichols/Pittsburg Central and East/West Pittsburg,Contra Costa,2000
06013314103,18d,Antioch North and West/Nichols/Pittsburg Central and East/West Pittsburg,Contra Costa,2000
06013314102,18d,Antioch North and West/Nichols/Pittsburg Central and East/West Pittsburg,Contra Costa,2000
06013310000,18d,Antioch North and West/Nichols/Pittsburg Central and East/West Pittsburg,Contra Costa,2000
06013305000,18d,Antioch North and West/Nichols/Pittsburg Central and East/West Pittsburg,Contra Costa,2000
06013314104,18d,Antioch North and West/Nichols/Pittsburg Central and East/West Pittsburg,Contra Costa,2000
06013311000,18d,Antioch North and West/Nichols/Pittsburg Central and East/West Pittsburg,Contra Costa,2000
06013313201,18d,Antioch North and West/Nichols/Pittsburg Central and East/West Pittsburg,Contra Costa,2000
06013313101,18d,Antioch North and West/Nichols/Pittsburg Central and East/West Pittsburg,Contra Costa,2000
06013306001,18d,Antioch North and West/Nichols/Pittsburg Central and East/West Pittsburg,Contra Costa,2000
06013313102,18d,Antioch North and West/Nichols/Pittsburg Central and East/West Pittsburg,Contra Costa,2000
06013307205,18d,Antioch North and West/Nichols/Pittsburg Central and East/West Pittsburg,Contra Costa,2000
06013307204,18d,Antioch North and West/Nichols/Pittsburg Central and East/West Pittsburg,Contra Costa,2000
06013303200,18e,Brentwood Central and West/Oakley,Contra Costa,2000
06013355106,18e,Brentwood Central and West/Oakley,Contra Costa,2000
06013355101,18e,Brentwood Central and West/Oakley,Contra Costa,2000
06013307101,18e,Brentwood Central and West/Oakley,Contra Costa,2000
06013302003,18e,Brentwood Central and West/Oakley,Contra Costa,2000
06013306002,18e,Brentwood Central and West/Oakley,Contra Costa,2000
06013308001,18e,Brentwood Central and West/Oakley,Contra Costa,2000
06013308002,18e,Brentwood Central and West/Oakley,Contra Costa,2000
06013313103,18e,Brentwood Central and West/Oakley,Contra Costa,2000
06013302004,18e,Brentwood Central and West/Oakley,Contra Costa,2000
06013376000,18f,Richmond Central/San Pablo Central,Contra Costa,2000
06013371000,18f,Richmond Central/San Pablo Central,Contra Costa,2000
06013381000,18f,Richmond Central/San Pablo Central,Contra Costa,2000
06013366001,18f,Richmond Central/San Pablo Central,Contra Costa,2000
06013366002,18f,Richmond Central/San Pablo Central,Contra Costa,2000
06013365002,18f,Richmond Central/San Pablo Central,Contra Costa,2000
06013378000,18f,Richmond Central/San Pablo Central,Contra Costa,2000
06013368000,18f,Richmond Central/San Pablo Central,Contra Costa,2000
06013369001,18f,Richmond Central/San Pablo Central,Contra Costa,2000
06013372000,18f,Richmond Central/San Pablo Central,Contra Costa,2000
06013373000,18f,Richmond Central/San Pablo Central,Contra Costa,2000
06013375000,18f,Richmond Central/San Pablo Central,Contra Costa,2000
06013374000,18f,Richmond Central/San Pablo Central,Contra Costa,2000
06013377000,18f,Richmond Central/San Pablo Central,Contra Costa,2000
06013379000,18f,Richmond Central/San Pablo Central,Contra Costa,2000
06013380000,18f,Richmond Central/San Pablo Central,Contra Costa,2000
06013370000,18g,El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon,Contra Costa,2000
06013385100,18g,El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon,Contra Costa,2000
06013385200,18g,El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon,Contra Costa,2000
06013386000,18g,El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon,Contra Costa,2000
06013367100,18g,El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon,Contra Costa,2000
06013390200,18g,El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon,Contra Costa,2000
06013389100,18g,El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon,Contra Costa,2000
06013363000,18g,El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon,Contra Costa,2000
06013365001,18g,El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon,Contra Costa,2000
06013364002,18g,El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon,Contra Costa,2000
06013360200,18g,El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon,Contra Costa,2000
06013367200,18g,El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon,Contra Costa,2000
06013361000,18g,El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon,Contra Costa,2000
06013369002,18g,El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon,Contra Costa,2000
06013362000,18g,El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon,Contra Costa,2000
06013384000,18g,El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon,Contra Costa,2000
06013387000,18g,El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon,Contra Costa,2000
06013383000,18g,El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon,Contra Costa,2000
06013390100,18g,El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon,Contra Costa,2000
06013392000,18g,El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon,Contra Costa,2000
06013391000,18g,El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon,Contra Costa,2000
06013388000,18g,El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon,Contra Costa,2000
06013389200,18g,El Cerrito/El Sobrante/Kensington/Richmond North/Richmond Southeast/Wildcat Canyon,Contra Costa,2000
06013346201,18h,Alamo/Danville/Diablo/San Ramon,Contra Costa,2000
06013345105,18h,Alamo/Danville/Diablo/San Ramon,Contra Costa,2000
06013345202,18h,Alamo/Danville/Diablo/San Ramon,Contra Costa,2000
06013345109,18h,Alamo/Danville/Diablo/San Ramon,Contra Costa,2000
06013345101,18h,Alamo/Danville/Diablo/San Ramon,Contra Costa,2000
06013355104,18h,Alamo/Danville/Diablo/San Ramon,Contra Costa,2000
06013345110,18h,Alamo/Danville/Diablo/San Ramon,Contra Costa,2000
06013345107,18h,Alamo/Danville/Diablo/San Ramon,Contra Costa,2000
06013345201,18h,Alamo/Danville/Diablo/San Ramon,Contra Costa,2000
06013346202,18h,Alamo/Danville/Diablo/San Ramon,Contra Costa,2000
06013345108,18h,Alamo/Danville/Diablo/San Ramon,Contra Costa,2000
06013345103,18h,Alamo/Danville/Diablo/San Ramon,Contra Costa,2000
06013345102,18h,Alamo/Danville/Diablo/San Ramon,Contra Costa,2000
06013343002,18j,Clayton/Concord South/Walnut Creek Central and East,Contra Costa,2000
06013352101,18i,Lafayette/Martinez South/Moraga/Orinda/Pleasant Hill/Rheem Valley/Rossmoor Leisure World/Walnut Creek Southwest,Contra Costa,2000
06013321103,18i,Lafayette/Martinez South/Moraga/Orinda/Pleasant Hill/Rheem Valley/Rossmoor Leisure World/Walnut Creek Southwest,Contra Costa,2000
06013352202,18i,Lafayette/Martinez South/Moraga/Orinda/Pleasant Hill/Rheem Valley/Rossmoor Leisure World/Walnut Creek Southwest,Contra Costa,2000
06013352102,18i,Lafayette/Martinez South/Moraga/Orinda/Pleasant Hill/Rheem Valley/Rossmoor Leisure World/Walnut Creek Southwest,Contra Costa,2000
06013349000,18i,Lafayette/Martinez South/Moraga/Orinda/Pleasant Hill/Rheem Valley/Rossmoor Leisure World/Walnut Creek Southwest,Contra Costa,2000
06013341000,18i,Lafayette/Martinez South/Moraga/Orinda/Pleasant Hill/Rheem Valley/Rossmoor Leisure World/Walnut Creek Southwest,Contra Costa,2000
06013350000,18i,Lafayette/Martinez South/Moraga/Orinda/Pleasant Hill/Rheem Valley/Rossmoor Leisure World/Walnut Creek Southwest,Contra Costa,2000
06013321101,18i,Lafayette/Martinez South/Moraga/Orinda/Pleasant Hill/Rheem Valley/Rossmoor Leisure World/Walnut Creek Southwest,Contra Costa,2000
06013321102,18i,Lafayette/Martinez South/Moraga/Orinda/Pleasant Hill/Rheem Valley/Rossmoor Leisure World/Walnut Creek Southwest,Contra Costa,2000
06013322000,18i,Lafayette/Martinez South/Moraga/Orinda/Pleasant Hill/Rheem Valley/Rossmoor Leisure World/Walnut Creek Southwest,Contra Costa,2000
06013347000,18i,Lafayette/Martinez South/Moraga/Orinda/Pleasant Hill/Rheem Valley/Rossmoor Leisure World/Walnut Creek Southwest,Contra Costa,2000
06013323000,18i,Lafayette/Martinez South/Moraga/Orinda/Pleasant Hill/Rheem Valley/Rossmoor Leisure World/Walnut Creek Southwest,Contra Costa,2000
06013326000,18i,Lafayette/Martinez South/Moraga/Orinda/Pleasant Hill/Rheem Valley/Rossmoor Leisure World/Walnut Creek Southwest,Contra Costa,2000
06013325000,18i,Lafayette/Martinez South/Moraga/Orinda/Pleasant Hill/Rheem Valley/Rossmoor Leisure World/Walnut Creek Southwest,Contra Costa,2000
