GEOID,county,pop
6039000602,Madera,5087
6029001902,Kern,5088
6059042109,Orange,5090
6107002203,Tulare,5090
6037195710,Los Angeles,5091
6037573004,Los Angeles,5092
6113010701,Yolo,5092
6037208401,Los Angeles,5093
6047002600,Merced,5093
6073015501,San Diego,5093
6013355112,Contra Costa,5095
6037501200,Los Angeles,5095
6115040400,Yuba,5095
6037555212,Los Angeles,5096
6073021204,San Diego,5096
6019003201,Fresno,5097
6037620301,Los Angeles,5097
6075022803,San Francisco,5097
6113011204,Yolo,5097
6037203200,Los Angeles,5098
6037800326,Los Angeles,5098
6065044604,Riverside,5099
6001427800,Alameda,5100
6067009307,Sacramento,5100
6071010014,San Bernardino,5101
6059110109,Orange,5102
6065042716,Riverside,5102
6037575103,Los Angeles,5103
6075010400,San Francisco,5103
6001434000,Alameda,5104
6097151308,Sonoma,5104
6017030601,El Dorado,5105
6037702501,Los Angeles,5106
6073008343,San Diego,5106
6037117302,Los Angeles,5107
6113010505,Yolo,5107
6065042217,Riverside,5108
6097151800,Sonoma,5108
6001450741,Alameda,5110
6025011700,Imperial,5110
6065043229,Riverside,5110
6073013421,San Diego,5110
6037575201,Los Angeles,5112
6061021109,Placer,5112
6037103102,Los Angeles,5114
6037143800,Los Angeles,5114
6073008364,San Diego,5114
6073019702,San Diego,5114
6079012505,San Luis Obispo,5114
6037222500,Los Angeles,5115
6071002105,San Bernardino,5116
6059099416,Orange,5117
6047000601,Merced,5118
6037128302,Los Angeles,5119
6037217002,Los Angeles,5119
6037551102,Los Angeles,5119
6097151309,Sonoma,5120
6037405702,Los Angeles,5121
6097153901,Sonoma,5122
6111003013,Ventura,5123
6013383000,Contra Costa,5124
6037117101,Los Angeles,5124
6065045224,Riverside,5125
6059032037,Orange,5126
6065043262,Riverside,5126
6065043001,Riverside,5129
6067007503,Sacramento,5129
6097150500,Sonoma,5129
6037601303,Los Angeles,5130
6059110014,Orange,5130
6037139600,Los Angeles,5131
6083002205,Santa Barbara,5131
6095251903,Solano,5132
6013360101,Contra Costa,5133
6071003804,San Bernardino,5134
6061021603,Placer,5135
6037214502,Los Angeles,5137
6037460700,Los Angeles,5137
6059087704,Orange,5137
6013355306,Contra Costa,5138
6059001801,Orange,5139
6023000900,Humboldt,5140
6059099514,Orange,5140
6029006002,Kern,5141
6073020500,San Diego,5141
6037462100,Los Angeles,5142
6011000200,Colusa,5144
6037295103,Los Angeles,5144
6059011721,Orange,5144
6073020210,San Diego,5144
6067009320,Sacramento,5145
6099000101,Stanislaus,5145
6037602003,Los Angeles,5146
6097150800,Sonoma,5146
6065043006,Riverside,5147
6037901011,Los Angeles,5148
6065045209,Riverside,5148
6081609603,San Mateo,5148
6099000503,Stanislaus,5148
6061023200,Placer,5149
6071000205,San Bernardino,5150
6097153103,Sonoma,5150
6037531000,Los Angeles,5151
6065042719,Riverside,5151
6069000702,San Benito,5151
6111001506,Ventura,5151
6029005201,Kern,5152
6059099223,Orange,5152
6071001809,San Bernardino,5152
6037405101,Los Angeles,5153
6037573201,Los Angeles,5153
6085504802,Santa Clara,5153
6071009912,San Bernardino,5154
6085504418,Santa Clara,5154
6065041909,Riverside,5155
6073003214,San Diego,5155
6073017403,San Diego,5155
6037204300,Los Angeles,5158
6041104102,Marin,5158
6037670702,Los Angeles,5159
6073017022,San Diego,5159
6065042730,Riverside,5160
6073019406,San Diego,5161
6037541802,Los Angeles,5162
6001442100,Alameda,5163
6037920016,Los Angeles,5163
6071010415,San Bernardino,5163
6085503116,Santa Clara,5163
6037403312,Los Angeles,5164
6037408504,Los Angeles,5164
6073013411,San Diego,5164
6041114100,Marin,5165
6001444601,Alameda,5166
6055200704,Napa,5166
6059074806,Orange,5166
6101050401,Sutter,5166
6059099703,Orange,5167
6095252606,Solano,5167
6001423400,Alameda,5168
6075035201,San Francisco,5169
6077004303,San Joaquin,5169
6059088106,Orange,5172
6063000100,Plumas,5173
6059074103,Orange,5174
6073016301,San Diego,5174
6071002025,San Bernardino,5175
6083001206,Santa Barbara,5175
6107001602,Tulare,5176
6001441522,Alameda,5177
6037540300,Los Angeles,5177
6037405600,Los Angeles,5178
6059076208,Orange,5178
6073004900,San Diego,5179
6075023001,San Francisco,5179
6059088401,Orange,5181
6067006400,Sacramento,5181
6013311000,Contra Costa,5182
6037800327,Los Angeles,5183
6037211703,Los Angeles,5184
6073009201,San Diego,5185
6045011002,Mendocino,5186
6071001806,San Bernardino,5186
6037267200,Los Angeles,5187
6059032003,Orange,5189
6087121500,Santa Cruz,5189
6019007202,Fresno,5190
6037403323,Los Angeles,5190
6037401601,Los Angeles,5192
6071002015,San Bernardino,5192
6019005100,Fresno,5193
6037430803,Los Angeles,5193
6085507806,Santa Clara,5193
6037408724,Los Angeles,5194
6037201501,Los Angeles,5196
6029004901,Kern,5197
6037139503,Los Angeles,5197
6081608400,San Mateo,5197
6037570304,Los Angeles,5198
6067008907,Sacramento,5198
6007000700,Butte,5199
6055200301,Napa,5200
6067007423,Sacramento,5200
6055202000,Napa,5204
6037265700,Los Angeles,5207
6037293302,Los Angeles,5207
6037551401,Los Angeles,5207
6037570601,Los Angeles,5207
6085504316,Santa Clara,5207
6071004507,San Bernardino,5209
6097152701,Sonoma,5209
6037109601,Los Angeles,5210
6037502901,Los Angeles,5210
6037128210,Los Angeles,5211
6065042005,Riverside,5211
6037123800,Los Angeles,5212
6037206032,Los Angeles,5212
6073020214,San Diego,5212
6085512402,Santa Clara,5212
6097151305,Sonoma,5212
6111006000,Ventura,5212
6059099215,Orange,5213
6083003005,Santa Barbara,5213
6113010510,Yolo,5214
6037503103,Los Angeles,5215
6071003607,San Bernardino,5215
6085503707,Santa Clara,5215
6029001802,Kern,5216
6019003500,Fresno,5219
6059052411,Orange,5219
6037575300,Los Angeles,5220
6037206300,Los Angeles,5222
6071000824,San Bernardino,5222
6037403320,Los Angeles,5223
6037901101,Los Angeles,5223
6067006201,Sacramento,5223
6067008403,Sacramento,5223
6037577200,Los Angeles,5225
6037462700,Los Angeles,5227
6095253403,Solano,5227
6037120020,Los Angeles,5231
6061021131,Placer,5231
6079010204,San Luis Obispo,5231
6111001503,Ventura,5231
6073008348,San Diego,5232
6019005602,Fresno,5233
6037238200,Los Angeles,5233
6037405400,Los Angeles,5233
6037460200,Los Angeles,5233
6037125320,Los Angeles,5234
6059042334,Orange,5234
6065040405,Riverside,5234
6037127220,Los Angeles,5235
6053000800,Monterey,5235
6065042510,Riverside,5236
6065043270,Riverside,5236
6071003506,San Bernardino,5237
6037236202,Los Angeles,5238
6037294200,Los Angeles,5238
6065042206,Riverside,5238
6065030601,Riverside,5240
6073015100,San Diego,5240
6007001600,Butte,5241
6019004801,Fresno,5241
6111008402,Ventura,5241
6073001000,San Diego,5242
6087122001,Santa Cruz,5242
6037703100,Los Angeles,5243
6077002100,San Joaquin,5243
6073013303,San Diego,5244
6077001900,San Joaquin,5244
6037222600,Los Angeles,5245
6111005801,Ventura,5245
6059042108,Orange,5246
6059110401,Orange,5247
6013364002,Contra Costa,5248
6053012502,Monterey,5248
6059021829,Orange,5248
6037910504,Los Angeles,5249
6073003003,San Diego,5249
6037104810,Los Angeles,5250
6067004001,Sacramento,5250
6037554522,Los Angeles,5251
6111005306,Ventura,5251
6037115101,Los Angeles,5252
6037800203,Los Angeles,5252
6059052427,Orange,5253
6065044300,Riverside,5253
6037232120,Los Angeles,5254
6037294302,Los Angeles,5254
6037481202,Los Angeles,5254
6037503702,Los Angeles,5254
6037543321,Los Angeles,5254
6071007110,San Bernardino,5254
6017031504,El Dorado,5255
6037700400,Los Angeles,5255
6037134520,Los Angeles,5256
6001441402,Alameda,5257
6031000500,Kings,5257
6037430701,Los Angeles,5258
6001443102,Alameda,5259
6007001000,Butte,5259
6065041407,Riverside,5259
6065043211,Riverside,5259
6099000908,Stanislaus,5259
6001435800,Alameda,5261
6019004406,Fresno,5261
6103000500,Tehama,5261
6059042201,Orange,5262
6059052521,Orange,5262
6037302202,Los Angeles,5263
6085504201,Santa Clara,5263
6065042405,Riverside,5264
6067003204,Sacramento,5264
6037113401,Los Angeles,5265
6087120301,Santa Cruz,5265
6107002004,Tulare,5265
6073009805,San Diego,5267
6037236100,Los Angeles,5268
6037601900,Los Angeles,5269
6037404504,Los Angeles,5270
6013375000,Contra Costa,5271
6065031704,Riverside,5271
6059032048,Orange,5273
6067006300,Sacramento,5273
6067007432,Sacramento,5273
6081602500,San Mateo,5273
6037503701,Los Angeles,5274
6039000603,Madera,5275
6037402801,Los Angeles,5276
6037405201,Los Angeles,5276
6071002604,San Bernardino,5277
6037572600,Los Angeles,5280
6077004800,San Joaquin,5280
6073020206,San Diego,5281
6013365002,Contra Costa,5284
6071003606,San Bernardino,5284
6007000800,Butte,5285
6037432700,Los Angeles,5285
6067008206,Sacramento,5285
6085508508,Santa Clara,5285
6019003103,Fresno,5286
6019004214,Fresno,5286
6075011100,San Francisco,5286
6085510801,Santa Clara,5286
6099000404,Stanislaus,5286
6037543503,Los Angeles,5287
6073008353,San Diego,5287
6095251901,Solano,5287
6029005508,Kern,5288
6085504415,Santa Clara,5288
6073012402,San Diego,5289
6075016500,San Francisco,5289
6037406601,Los Angeles,5291
6067007007,Sacramento,5292
6097152904,Sonoma,5293
6025011202,Imperial,5294
6067008703,Sacramento,5294
6037463400,Los Angeles,5295
6037603005,Los Angeles,5295
6037651101,Los Angeles,5295
6073002803,San Diego,5295
6019002601,Fresno,5296
6037275500,Los Angeles,5296
6053010505,Monterey,5296
6097151100,Sonoma,5296
6037106520,Los Angeles,5297
6085509500,Santa Clara,5297
6099001601,Stanislaus,5297
6077003307,San Joaquin,5298
6089010805,Shasta,5301
6025011802,Imperial,5303
6071003301,San Bernardino,5303
6059011602,Orange,5304
6037542000,Los Angeles,5305
6097153102,Sonoma,5305
6071002023,San Bernardino,5306
6019001600,Fresno,5307
6025012301,Imperial,5308
6081608501,San Mateo,5308
6095252402,Solano,5308
6037132700,Los Angeles,5310
6053014201,Monterey,5310
6059099906,Orange,5311
6067005502,Sacramento,5311
6073008346,San Diego,5311
6113010703,Yolo,5312
6037111202,Los Angeles,5313
6079012503,San Luis Obispo,5314
6019003400,Fresno,5315
6071010024,San Bernardino,5315
6073019502,San Diego,5316
6067007429,Sacramento,5317
6001442302,Alameda,5318
6019004504,Fresno,5318
6071004403,San Bernardino,5318
6031000402,Kings,5319
6065043246,Riverside,5319
6037408628,Los Angeles,5320
6001431200,Alameda,5321
6029001103,Kern,5321
6071002021,San Bernardino,5321
6001427600,Alameda,5323
6037702801,Los Angeles,5324
6061022600,Placer,5324
6073019602,San Diego,5324
6073003209,San Diego,5326
6065043266,Riverside,5327
6059011716,Orange,5328
6073018509,San Diego,5329
6095252912,Solano,5329
6085503402,Santa Clara,5330
6111004200,Ventura,5330
6065046404,Riverside,5331
6085504322,Santa Clara,5331
6007002500,Butte,5332
6037400206,Los Angeles,5332
6029006003,Kern,5333
6077000700,San Joaquin,5334
6001430600,Alameda,5336
6059110203,Orange,5336
6061022900,Placer,5336
6077004402,San Joaquin,5337
6041110200,Marin,5338
6055200802,Napa,5339
6071002018,San Bernardino,5339
6001408500,Alameda,5341
6019004302,Fresno,5341
6059110302,Orange,5341
6089010602,Shasta,5341
6037576403,Los Angeles,5342
6039000509,Madera,5342
6037301206,Los Angeles,5343
6111000303,Ventura,5343
6037531201,Los Angeles,5344
6073010112,San Diego,5344
6019000902,Fresno,5345
6059074108,Orange,5345
6059074805,Orange,5345
6059099220,Orange,5345
6059099222,Orange,5345
6037920330,Los Angeles,5346
6059088905,Orange,5346
6041121100,Marin,5348
6001442602,Alameda,5350
6037554518,Los Angeles,5350
6069000100,San Benito,5351
6029004102,Kern,5353
6065043509,Riverside,5353
6037574100,Los Angeles,5354
6085502909,Santa Clara,5354
6037408631,Los Angeles,5355
6081604800,San Mateo,5355
6001409300,Alameda,5356
6017030710,El Dorado,5356
6067001800,Sacramento,5356
6001435900,Alameda,5358
6059087703,Orange,5358
6071002017,San Bernardino,5358
6083001102,Santa Barbara,5358
6085500500,Santa Clara,5358
6037482301,Los Angeles,5359
6065044402,Riverside,5359
6037575401,Los Angeles,5360
6059099240,Orange,5360
6037199800,Los Angeles,5362
6079011102,San Luis Obispo,5362
6029003124,Kern,5363
6037500800,Los Angeles,5363
6037620400,Los Angeles,5363
6037572001,Los Angeles,5364
6111005502,Ventura,5364
6011000100,Colusa,5365
6037228800,Los Angeles,5365
6037407101,Los Angeles,5365
6073008310,San Diego,5365
6067008119,Sacramento,5367
6033000400,Lake,5368
6037800101,Los Angeles,5368
6001407600,Alameda,5369
6013306003,Contra Costa,5369
6111000903,Ventura,5369
6081610500,San Mateo,5371
6097151310,Sonoma,5371
6109004100,Tuolumne,5371
6067001700,Sacramento,5372
6107002003,Tulare,5372
6077005501,San Joaquin,5373
6013345111,Contra Costa,5374
6001451503,Alameda,5375
6111007610,Ventura,5375
6001400300,Alameda,5376
6059075513,Orange,5376
6059099248,Orange,5378
6073020801,San Diego,5378
6037107020,Los Angeles,5379
6071009119,San Bernardino,5379
6073017701,San Diego,5379
6037300702,Los Angeles,5381
6075025403,San Francisco,5383
6047000801,Merced,5384
6037211120,Los Angeles,5386
6095251400,Solano,5386
6067008210,Sacramento,5387
6071007410,San Bernardino,5387
6067008402,Sacramento,5388
6059052425,Orange,5389
6031000403,Kings,5390
6099002402,Stanislaus,5390
6037461600,Los Angeles,5391
6059087801,Orange,5391
6071002307,San Bernardino,5391
6037139200,Los Angeles,5393
6037406300,Los Angeles,5393
6037430724,Los Angeles,5393
6019001301,Fresno,5395
6037104108,Los Angeles,5395
6037900602,Los Angeles,5396
6019001411,Fresno,5398
6073017601,San Diego,5400
6095253105,Solano,5400
6041124100,Marin,5401
6085503804,Santa Clara,5401
6073008330,San Diego,5402
6013313204,Contra Costa,5404
6071000603,San Bernardino,5405
6037554002,Los Angeles,5406
6081601902,San Mateo,5406
6107002903,Tulare,5406
6013339002,Contra Costa,5407
6075026001,San Francisco,5408
6037131600,Los Angeles,5410
6037197700,Los Angeles,5410
6071009913,San Bernardino,5411
6037574400,Los Angeles,5412
6019007802,Fresno,5413
6053010804,Monterey,5413
6075032901,San Francisco,5413
6037119400,Los Angeles,5415
6037533602,Los Angeles,5415
6019002000,Fresno,5416
6037127910,Los Angeles,5416
6071000818,San Bernardino,5417
6111005004,Ventura,5417
6095251803,Solano,5418
6037543801,Los Angeles,5419
6079010016,San Luis Obispo,5419
6085510900,Santa Clara,5419
6037504001,Los Angeles,5420
6097152702,Sonoma,5420
6037502100,Los Angeles,5421
6073020601,San Diego,5421
6037401902,Los Angeles,5424
6037480500,Los Angeles,5424
6099000505,Stanislaus,5424
6037408402,Los Angeles,5425
6037600912,Los Angeles,5425
6095252904,Solano,5425
6059099251,Orange,5426
6113011001,Yolo,5426
6037572900,Los Angeles,5427
6001407000,Alameda,5428
6059001303,Orange,5428
6073020109,San Diego,5428
6097150202,Sonoma,5428
6037504002,Los Angeles,5429
6067009319,Sacramento,5430
6059042331,Orange,5432
6013345115,Contra Costa,5434
6019004802,Fresno,5434
6007001500,Butte,5435
6059052421,Orange,5435
6037670003,Los Angeles,5436
6081603900,San Mateo,5437
6111005203,Ventura,5437
6037125100,Los Angeles,5438
6067005801,Sacramento,5438
6073020308,San Diego,5438
6037120300,Los Angeles,5439
6073008504,San Diego,5439
6019005516,Fresno,5440
6071009109,San Bernardino,5440
6071012002,San Bernardino,5440
6029002812,Kern,5441
6099001900,Stanislaus,5441
6053000900,Monterey,5442
6013359102,Contra Costa,5444
6071000819,San Bernardino,5444
6071001704,San Bernardino,5445
6077001200,San Joaquin,5445
6085511100,Santa Clara,5446
6019000600,Fresno,5447
6037535901,Los Angeles,5448
6061021304,Placer,5448
6083000102,Santa Barbara,5448
6037408705,Los Angeles,5449
6081603400,San Mateo,5449
6037240200,Los Angeles,5450
6067002900,Sacramento,5453
6037555001,Los Angeles,5454
6037269000,Los Angeles,5455
6037620602,Los Angeles,5455
6037700300,Los Angeles,5456
6059052423,Orange,5457
6065042903,Riverside,5457
6111004715,Ventura,5457
6013367200,Contra Costa,5459
6037900609,Los Angeles,5459
6071008200,San Bernardino,5461
6073003004,San Diego,5461
6037620101,Los Angeles,5462
6001450743,Alameda,5463
6037574000,Los Angeles,5465
6073017037,San Diego,5465
6037406200,Los Angeles,5466
6037602403,Los Angeles,5466
6037700101,Los Angeles,5468
6037218900,Los Angeles,5469
6065043005,Riverside,5469
6111008401,Ventura,5469
6007002700,Butte,5470
6013321200,Contra Costa,5473
6075026303,San Francisco,5473
6085506304,Santa Clara,5473
6019002100,Fresno,5474
6037218300,Los Angeles,5475
6081605600,San Mateo,5477
6037127210,Los Angeles,5478
6037405800,Los Angeles,5478
6071001804,San Bernardino,5478
6037480011,Los Angeles,5479
6001409600,Alameda,5480
6073017055,San Diego,5480
6029005204,Kern,5481
6001436100,Alameda,5483
6037310703,Los Angeles,5483
6037128702,Los Angeles,5484
6037433901,Los Angeles,5484
6037555211,Los Angeles,5485
6031000405,Kings,5487
6065042412,Riverside,5487
6075061400,San Francisco,5488
6079012900,San Luis Obispo,5489
6037432102,Los Angeles,5490
6067004702,Sacramento,5490
6001441923,Alameda,5491
6075020100,San Francisco,5492
6037531701,Los Angeles,5494
6065043401,Riverside,5494
6065045501,Riverside,5494
6037213401,Los Angeles,5496
6071004202,San Bernardino,5496
6071003503,San Bernardino,5497
6059099415,Orange,5498
6065042745,Riverside,5498
6037264302,Los Angeles,5499
6059087505,Orange,5499
6073007800,San Diego,5500
6013340001,Contra Costa,5502
6099001300,Stanislaus,5503
6059074006,Orange,5504
6081601100,San Mateo,5504
6037404701,Los Angeles,5505
6059099803,Orange,5505
6019006403,Fresno,5507
6059001401,Orange,5507
6059021905,Orange,5507
6075030800,San Francisco,5508
6097152801,Sonoma,5508
6111008304,Ventura,5508
6037240900,Los Angeles,5509
6071004101,San Bernardino,5509
6077004305,San Joaquin,5509
6089011300,Shasta,5510
6059001402,Orange,5511
6059099232,Orange,5511
6077005208,San Joaquin,5511
6085502001,Santa Clara,5511
6007001800,Butte,5512
6065045108,Riverside,5512
6065041913,Riverside,5513
6071010015,San Bernardino,5514
6067004202,Sacramento,5515
6075030400,San Francisco,5515
6097150607,Sonoma,5515
6099003909,Stanislaus,5518
6085512047,Santa Clara,5520
6037551300,Los Angeles,5523
6071004104,San Bernardino,5523
6059062634,Orange,5524
6097152903,Sonoma,5524
6023000700,Humboldt,5525
6037901009,Los Angeles,5525
6067008127,Sacramento,5525
6037277000,Los Angeles,5526
6019002906,Fresno,5527
6065042731,Riverside,5528
6067004201,Sacramento,5529
6081605700,San Mateo,5529
6037432802,Los Angeles,5530
6059110402,Orange,5530
6037576001,Los Angeles,5531
6019005909,Fresno,5532
6037920312,Los Angeles,5532
6037550601,Los Angeles,5533
6037601700,Los Angeles,5534
6037703001,Los Angeles,5534
6083002211,Santa Barbara,5534
6085511912,Santa Clara,5534
6075010700,San Francisco,5535
6073010106,San Diego,5536
6073020404,San Diego,5536
6037134303,Los Angeles,5537
6073013601,San Diego,5537
6085503332,Santa Clara,5538
6001404502,Alameda,5540
6075040200,San Francisco,5540
6079011001,San Luis Obispo,5540
6085507401,Santa Clara,5540
6059042320,Orange,5541
6095252103,Solano,5541
6059075404,Orange,5543
6077005001,San Joaquin,5543
6037401312,Los Angeles,5545
