Year,County,Disease,Cases
2017,San Luis Obispo,Hemolytic Uremic Syndrome,0
2017,San Luis Obispo,Hepatitis A,1
2017,San Luis Obispo,"Hepatitis B, Acute",2
2017,San Luis Obispo,"Hepatitis C, Acute",6
2017,San Luis Obispo,"Hepatitis E, acute infection",0
2017,San Luis Obispo,Invasive Meningococcal Disease,2
2017,San Luis Obispo,Legionellosis,1
2017,San Luis Obispo,Leprosy,0
2017,San Luis Obispo,Leptospirosis,0
2017,San Luis Obispo,Listeriosis,1
2017,San Luis Obispo,Lyme Disease,0
2017,San Luis Obispo,Malaria,0
2017,San Luis Obispo,Measles,2
2017,San Luis Obispo,Mumps,1
2017,San Luis Obispo,Paralytic Shellfish Poisoning,0
2017,San Luis Obispo,Pertussis,15
2017,San Luis Obispo,"Plague, human",0
2017,San Luis Obispo,Psittacosis,0
2017,San Luis Obispo,Q Fever,0
2017,San Luis Obispo,"Rabies, human",0
2017,San Luis Obispo,Relapsing Fever,0
2017,San Luis Obispo,Rubella,0
2017,San Luis Obispo,Salmonellosis,28
2017,San Luis Obispo,Scombroid Fish Poisoning,0
2017,San Luis Obispo,Shiga Toxin Positive Feces (without culture confirmation),0
2017,San Luis Obispo,Shigellosis,8
2017,San Luis Obispo,Spotted Fever Rickettsiosis,0
2017,San Luis Obispo,Streptococcal Infection (cases in food and dairy workers),3
2017,San Luis Obispo,TB,6
2017,San Luis Obispo,Tetanus,0
2017,San Luis Obispo,Trichinosis,0
2017,San Luis Obispo,Tularemia,0
2017,San Luis Obispo,"Typhoid Fever, case",0
2017,San Luis Obispo,Typhus Fever,0
2017,San Luis Obispo,Varicella Hospitalizations,0
2017,San Luis Obispo,Vibrio Infection (non-Cholera),4
2017,San Luis Obispo,Yellow Fever,0
2017,San Luis Obispo,Yersiniosis,4
2017,San Luis Obispo,Zika Virus Infection,0
2017,San Mateo,Amebiasis,8
2017,San Mateo,Anaplasmosis,0
2017,San Mateo,Anthrax,0
2017,San Mateo,Babesiosis,0
2017,San Mateo,"Botulism, Foodborne",0
2017,San Mateo,"Botulism, Other",0
2017,San Mateo,"Botulism, Wound",0
2017,San Mateo,Brucellosis,0
2017,San Mateo,Campylobacteriosis,294
2017,San Mateo,Chikungunya Virus Infection,1
2017,San Mateo,Chlamydia,2872
2017,San Mateo,Cholera,0
2017,San Mateo,Ciguatera Fish Poisoning,0
2017,San Mateo,Coccidioidomycosis,18
2017,San Mateo,Creutzfeldt-Jakob Disease and other Transmissible Spongiform Encephalopathies,3
2017,San Mateo,Cryptosporidiosis,30
2017,San Mateo,Cyclosporiasis,4
2017,San Mateo,Cysticercosis or Taeniasis,0
2017,San Mateo,Dengue,3
2017,San Mateo,Diphtheria,0
2017,San Mateo,Domoic Acid Poisoning,0
2017,San Mateo,E. coli O157,19
2017,San Mateo,E. coli Other STEC (non-O157),21
2017,San Mateo,Early Syphilis,124
2017,San Mateo,Ehrlichiosis,0
2017,San Mateo,Flavivirus Infection of Undetermined Species,0
2017,San Mateo,Giardiasis,81
2017,San Mateo,Gonorrhea,817
2017,San Mateo,Hantavirus Infection,0
2017,San Mateo,Hemolytic Uremic Syndrome,2
2017,San Mateo,Hepatitis A,3
2017,San Mateo,"Hepatitis B, Acute",0
2017,San Mateo,"Hepatitis C, Acute",0
2017,San Mateo,"Hepatitis E, acute infection",2
2017,San Mateo,Invasive Meningococcal Disease,2
2017,San Mateo,Legionellosis,8
2017,San Mateo,Leprosy,0
2017,San Mateo,Leptospirosis,0
2017,San Mateo,Listeriosis,9
2017,San Mateo,Lyme Disease,4
2017,San Mateo,Malaria,3
2017,San Mateo,Measles,0
2017,San Mateo,Mumps,6
2017,San Mateo,Paralytic Shellfish Poisoning,0
2017,San Mateo,Pertussis,64
2017,San Mateo,"Plague, human",0
2017,San Mateo,Psittacosis,0
2017,San Mateo,Q Fever,1
2017,San Mateo,"Rabies, human",0
2017,San Mateo,Relapsing Fever,1
2017,San Mateo,Rubella,0
2017,San Mateo,Salmonellosis,146
2017,San Mateo,Scombroid Fish Poisoning,0
2017,San Mateo,Shiga Toxin Positive Feces (without culture confirmation),7
2017,San Mateo,Shigellosis,68
2017,San Mateo,Spotted Fever Rickettsiosis,0
2017,San Mateo,Streptococcal Infection (cases in food and dairy workers),0
2017,San Mateo,TB,55
2017,San Mateo,Tetanus,0
2017,San Mateo,Trichinosis,0
2017,San Mateo,Tularemia,0
2017,San Mateo,"Typhoid Fever, case",1
2017,San Mateo,Typhus Fever,0
2017,San Mateo,Varicella Hospitalizations,0
2017,San Mateo,Vibrio Infection (non-Cholera),3
2017,San Mateo,Yellow Fever,0
2017,San Mateo,Yersiniosis,15
2017,San Mateo,Zika Virus Infection,3
2017,Santa Barbara,Amebiasis,3
2017,Santa Barbara,Anaplasmosis,2
2017,Santa Barbara,Anthrax,0
2017,Santa Barbara,Babesiosis,0
2017,Santa Barbara,"Botulism, Foodborne",0
2017,Santa Barbara,"Botulism, Other",0
2017,Santa Barbara,"Botulism, Wound",1
2017,Santa Barbara,Brucellosis,0
2017,Santa Barbara,Campylobacteriosis,108
2017,Santa Barbara,Chikungunya Virus Infection,0
2017,Santa Barbara,Chlamydia,2456
2017,Santa Barbara,Cholera,0
2017,Santa Barbara,Ciguatera Fish Poisoning,0
2017,Santa Barbara,Coccidioidomycosis,116
2017,Santa Barbara,Creutzfeldt-Jakob Disease and other Transmissible Spongiform Encephalopathies,0
2017,Santa Barbara,Cryptosporidiosis,19
2017,Santa Barbara,Cyclosporiasis,3
2017,Santa Barbara,Cysticercosis or Taeniasis,0
2017,Santa Barbara,Dengue,1
2017,Santa Barbara,Diphtheria,0
2017,Santa Barbara,Domoic Acid Poisoning,0
2017,Santa Barbara,E. coli O157,6
2017,Santa Barbara,E. coli Other STEC (non-O157),10
2017,Santa Barbara,Early Syphilis,73
2017,Santa Barbara,Ehrlichiosis,1
2017,Santa Barbara,Flavivirus Infection of Undetermined Species,0
2017,Santa Barbara,Giardiasis,25
2017,Santa Barbara,Gonorrhea,378
2017,Santa Barbara,Hantavirus Infection,0
2017,Santa Barbara,Hemolytic Uremic Syndrome,0
2017,Santa Barbara,Hepatitis A,3
2017,Santa Barbara,"Hepatitis B, Acute",1
2017,Santa Barbara,"Hepatitis C, Acute",2
2017,Santa Barbara,"Hepatitis E, acute infection",1
2017,Santa Barbara,Invasive Meningococcal Disease,2
2017,Santa Barbara,Legionellosis,7
2017,Santa Barbara,Leprosy,0
2017,Santa Barbara,Leptospirosis,1
2017,Santa Barbara,Listeriosis,0
2017,Santa Barbara,Lyme Disease,3
2017,Santa Barbara,Malaria,1
2017,Santa Barbara,Measles,0
2017,Santa Barbara,Mumps,0
2017,Santa Barbara,Paralytic Shellfish Poisoning,0
2017,Santa Barbara,Pertussis,9
2017,Santa Barbara,"Plague, human",0
2017,Santa Barbara,Psittacosis,0
2017,Santa Barbara,Q Fever,1
2017,Santa Barbara,"Rabies, human",0
2017,Santa Barbara,Relapsing Fever,0
2017,Santa Barbara,Rubella,0
2017,Santa Barbara,Salmonellosis,74
2017,Santa Barbara,Scombroid Fish Poisoning,0
2017,Santa Barbara,Shiga Toxin Positive Feces (without culture confirmation),2
2017,Santa Barbara,Shigellosis,17
2017,Santa Barbara,Spotted Fever Rickettsiosis,0
2017,Santa Barbara,Streptococcal Infection (cases in food and dairy workers),0
2017,Santa Barbara,TB,10
2017,Santa Barbara,Tetanus,0
2017,Santa Barbara,Trichinosis,0
2017,Santa Barbara,Tularemia,0
2017,Santa Barbara,"Typhoid Fever, case",0
2017,Santa Barbara,Typhus Fever,0
2017,Santa Barbara,Varicella Hospitalizations,0
2017,Santa Barbara,Vibrio Infection (non-Cholera),12
2017,Santa Barbara,Yellow Fever,0
2017,Santa Barbara,Yersiniosis,6
2017,Santa Barbara,Zika Virus Infection,2
2017,Santa Clara,Amebiasis,2
2017,Santa Clara,Anaplasmosis,0
2017,Santa Clara,Anthrax,0
2017,Santa Clara,Babesiosis,1
2017,Santa Clara,"Botulism, Foodborne",0
2017,Santa Clara,"Botulism, Other",0
2017,Santa Clara,"Botulism, Wound",0
2017,Santa Clara,Brucellosis,1
2017,Santa Clara,Campylobacteriosis,569
2017,Santa Clara,Chikungunya Virus Infection,10
2017,Santa Clara,Chlamydia,7669
2017,Santa Clara,Cholera,0
2017,Santa Clara,Ciguatera Fish Poisoning,0
2017,Santa Clara,Coccidioidomycosis,39
2017,Santa Clara,Creutzfeldt-Jakob Disease and other Transmissible Spongiform Encephalopathies,4
2017,Santa Clara,Cryptosporidiosis,38
2017,Santa Clara,Cyclosporiasis,8
2017,Santa Clara,Cysticercosis or Taeniasis,0
2017,Santa Clara,Dengue,24
2017,Santa Clara,Diphtheria,0
2017,Santa Clara,Domoic Acid Poisoning,0
2017,Santa Clara,E. coli O157,24
2017,Santa Clara,E. coli Other STEC (non-O157),74
2017,Santa Clara,Early Syphilis,413
2017,Santa Clara,Ehrlichiosis,0
2017,Santa Clara,Flavivirus Infection of Undetermined Species,0
2017,Santa Clara,Giardiasis,191
2017,Santa Clara,Gonorrhea,2463
2017,Santa Clara,Hantavirus Infection,0
2017,Santa Clara,Hemolytic Uremic Syndrome,4
2017,Santa Clara,Hepatitis A,20
2017,Santa Clara,"Hepatitis B, Acute",6
2017,Santa Clara,"Hepatitis C, Acute",0
2017,Santa Clara,"Hepatitis E, acute infection",2
2017,Santa Clara,Invasive Meningococcal Disease,1
2017,Santa Clara,Legionellosis,10
2017,Santa Clara,Leprosy,1
2017,Santa Clara,Leptospirosis,0
2017,Santa Clara,Listeriosis,11
2017,Santa Clara,Lyme Disease,24
2017,Santa Clara,Malaria,12
2017,Santa Clara,Measles,1
2017,Santa Clara,Mumps,2
2017,Santa Clara,Paralytic Shellfish Poisoning,0
2017,Santa Clara,Pertussis,188
2017,Santa Clara,"Plague, human",0
2017,Santa Clara,Psittacosis,0
2017,Santa Clara,Q Fever,2
2017,Santa Clara,"Rabies, human",0
2017,Santa Clara,Relapsing Fever,1
2017,Santa Clara,Rubella,0
2017,Santa Clara,Salmonellosis,341
2017,Santa Clara,Scombroid Fish Poisoning,0
2017,Santa Clara,Shiga Toxin Positive Feces (without culture confirmation),11
2017,Santa Clara,Shigellosis,153
2017,Santa Clara,Spotted Fever Rickettsiosis,0
2017,Santa Clara,Streptococcal Infection (cases in food and dairy workers),0
2017,Santa Clara,TB,186
2017,Santa Clara,Tetanus,0
2017,Santa Clara,Trichinosis,0
2017,Santa Clara,Tularemia,0
2017,Santa Clara,"Typhoid Fever, case",17
2017,Santa Clara,Typhus Fever,1
2017,Santa Clara,Varicella Hospitalizations,2
2017,Santa Clara,Vibrio Infection (non-Cholera),22
2017,Santa Clara,Yellow Fever,0
2017,Santa Clara,Yersiniosis,21
2017,Santa Clara,Zika Virus Infection,14
2017,Santa Cruz,Amebiasis,5
2017,Santa Cruz,Anaplasmosis,0
2017,Santa Cruz,Anthrax,0
2017,Santa Cruz,Babesiosis,0
2017,Santa Cruz,"Botulism, Foodborne",0
2017,Santa Cruz,"Botulism, Other",0
2017,Santa Cruz,"Botulism, Wound",0
2017,Santa Cruz,Brucellosis,0
2017,Santa Cruz,Campylobacteriosis,87
2017,Santa Cruz,Chikungunya Virus Infection,0
2017,Santa Cruz,Chlamydia,1115
2017,Santa Cruz,Cholera,0
2017,Santa Cruz,Ciguatera Fish Poisoning,0
2017,Santa Cruz,Coccidioidomycosis,8
2017,Santa Cruz,Creutzfeldt-Jakob Disease and other Transmissible Spongiform Encephalopathies,0
2017,Santa Cruz,Cryptosporidiosis,12
2017,Santa Cruz,Cyclosporiasis,0
2017,Santa Cruz,Cysticercosis or Taeniasis,0
2017,Santa Cruz,Dengue,2
2017,Santa Cruz,Diphtheria,0
2017,Santa Cruz,Domoic Acid Poisoning,0
2017,Santa Cruz,E. coli O157,2
2017,Santa Cruz,E. coli Other STEC (non-O157),3
2017,Santa Cruz,Early Syphilis,73
2017,Santa Cruz,Ehrlichiosis,0
2017,Santa Cruz,Flavivirus Infection of Undetermined Species,0
2017,Santa Cruz,Giardiasis,29
2017,Santa Cruz,Gonorrhea,321
2017,Santa Cruz,Hantavirus Infection,0
2017,Santa Cruz,Hemolytic Uremic Syndrome,0
2017,Santa Cruz,Hepatitis A,77
2017,Santa Cruz,"Hepatitis B, Acute",0
2017,Santa Cruz,"Hepatitis C, Acute",1
2017,Santa Cruz,"Hepatitis E, acute infection",1
2017,Santa Cruz,Invasive Meningococcal Disease,1
2017,Santa Cruz,Legionellosis,3
2017,Santa Cruz,Leprosy,0
2017,Santa Cruz,Leptospirosis,0
2017,Santa Cruz,Listeriosis,0
2017,Santa Cruz,Lyme Disease,21
2017,Santa Cruz,Malaria,0
2017,Santa Cruz,Measles,0
2017,Santa Cruz,Mumps,0
2017,Santa Cruz,Paralytic Shellfish Poisoning,0
2017,Santa Cruz,Pertussis,45
2017,Santa Cruz,"Plague, human",0
2017,Santa Cruz,Psittacosis,0
2017,Santa Cruz,Q Fever,0
2017,Santa Cruz,"Rabies, human",0
2017,Santa Cruz,Relapsing Fever,0
2017,Santa Cruz,Rubella,0
2017,Santa Cruz,Salmonellosis,31
2017,Santa Cruz,Scombroid Fish Poisoning,0
2017,Santa Cruz,Shiga Toxin Positive Feces (without culture confirmation),1
2017,Santa Cruz,Shigellosis,12
2017,Santa Cruz,Spotted Fever Rickettsiosis,0
2017,Santa Cruz,Streptococcal Infection (cases in food and dairy workers),0
2017,Santa Cruz,TB,6
2017,Santa Cruz,Tetanus,0
2017,Santa Cruz,Trichinosis,0
2017,Santa Cruz,Tularemia,0
2017,Santa Cruz,"Typhoid Fever, case",0
2017,Santa Cruz,Typhus Fever,0
2017,Santa Cruz,Varicella Hospitalizations,0
2017,Santa Cruz,Vibrio Infection (non-Cholera),2
2017,Santa Cruz,Yellow Fever,0
2017,Santa Cruz,Yersiniosis,0
2017,Santa Cruz,Zika Virus Infection,0
2017,Shasta,Amebiasis,0
2017,Shasta,Anaplasmosis,0
2017,Shasta,Anthrax,0
2017,Shasta,Babesiosis,1
2017,Shasta,"Botulism, Foodborne",0
2017,Shasta,"Botulism, Other",0
2017,Shasta,"Botulism, Wound",0
2017,Shasta,Brucellosis,0
2017,Shasta,Campylobacteriosis,29
2017,Shasta,Chikungunya Virus Infection,0
2017,Shasta,Chlamydia,571
2017,Shasta,Cholera,0
2017,Shasta,Ciguatera Fish Poisoning,0
2017,Shasta,Coccidioidomycosis,0
2017,Shasta,Creutzfeldt-Jakob Disease and other Transmissible Spongiform Encephalopathies,0
2017,Shasta,Cryptosporidiosis,3
2017,Shasta,Cyclosporiasis,0
2017,Shasta,Cysticercosis or Taeniasis,0
2017,Shasta,Dengue,0
2017,Shasta,Diphtheria,0
2017,Shasta,Domoic Acid Poisoning,0
2017,Shasta,E. coli O157,4
2017,Shasta,E. coli Other STEC (non-O157),0
2017,Shasta,Early Syphilis,46
2017,Shasta,Ehrlichiosis,0
2017,Shasta,Flavivirus Infection of Undetermined Species,0
2017,Shasta,Giardiasis,8
2017,Shasta,Gonorrhea,200
2017,Shasta,Hantavirus Infection,0
2017,Shasta,Hemolytic Uremic Syndrome,4
2017,Shasta,Hepatitis A,1
2017,Shasta,"Hepatitis B, Acute",1
2017,Shasta,"Hepatitis C, Acute",0
2017,Shasta,"Hepatitis E, acute infection",0
2017,Shasta,Invasive Meningococcal Disease,1
2017,Shasta,Legionellosis,2
2017,Shasta,Leprosy,0
2017,Shasta,Leptospirosis,0
2017,Shasta,Listeriosis,0
2017,Shasta,Lyme Disease,1
2017,Shasta,Malaria,0
2017,Shasta,Measles,0
2017,Shasta,Mumps,0
2017,Shasta,Paralytic Shellfish Poisoning,0
2017,Shasta,Pertussis,2
2017,Shasta,"Plague, human",0
2017,Shasta,Psittacosis,0
2017,Shasta,Q Fever,0
2017,Shasta,"Rabies, human",0
2017,Shasta,Relapsing Fever,0
2017,Shasta,Rubella,0
2017,Shasta,Salmonellosis,35
2017,Shasta,Scombroid Fish Poisoning,0
2017,Shasta,Shiga Toxin Positive Feces (without culture confirmation),2
2017,Shasta,Shigellosis,0
2017,Shasta,Spotted Fever Rickettsiosis,0
2017,Shasta,Streptococcal Infection (cases in food and dairy workers),0
2017,Shasta,TB,1
2017,Shasta,Tetanus,0
2017,Shasta,Trichinosis,0
2017,Shasta,Tularemia,0
2017,Shasta,"Typhoid Fever, case",0
2017,Shasta,Typhus Fever,0
2017,Shasta,Varicella Hospitalizations,0
2017,Shasta,Vibrio Infection (non-Cholera),1
2017,Shasta,Yellow Fever,0
2017,Shasta,Yersiniosis,3
2017,Shasta,Zika Virus Infection,0
2017,Sierra,Amebiasis,0
2017,Sierra,Anaplasmosis,0
2017,Sierra,Anthrax,0
2017,Sierra,Babesiosis,0
2017,Sierra,"Botulism, Foodborne",0
2017,Sierra,"Botulism, Other",0
2017,Sierra,"Botulism, Wound",0
2017,Sierra,Brucellosis,0
2017,Sierra,Campylobacteriosis,0
2017,Sierra,Chikungunya Virus Infection,0
2017,Sierra,Chlamydia,9
2017,Sierra,Cholera,0
2017,Sierra,Ciguatera Fish Poisoning,0
2017,Sierra,Coccidioidomycosis,0
2017,Sierra,Creutzfeldt-Jakob Disease and other Transmissible Spongiform Encephalopathies,0
2017,Sierra,Cryptosporidiosis,0
2017,Sierra,Cyclosporiasis,0
2017,Sierra,Cysticercosis or Taeniasis,0
2017,Sierra,Dengue,0
2017,Sierra,Diphtheria,0
2017,Sierra,Domoic Acid Poisoning,0
2017,Sierra,E. coli O157,0
2017,Sierra,E. coli Other STEC (non-O157),0
2017,Sierra,Early Syphilis,0
2017,Sierra,Ehrlichiosis,0
2017,Sierra,Flavivirus Infection of Undetermined Species,0
2017,Sierra,Giardiasis,0
2017,Sierra,Gonorrhea,0
2017,Sierra,Hantavirus Infection,0
2017,Sierra,Hemolytic Uremic Syndrome,0
2017,Sierra,Hepatitis A,0
2017,Sierra,"Hepatitis B, Acute",0
2017,Sierra,"Hepatitis C, Acute",0
2017,Sierra,"Hepatitis E, acute infection",0
2017,Sierra,Invasive Meningococcal Disease,0
2017,Sierra,Legionellosis,0
2017,Sierra,Leprosy,0
2017,Sierra,Leptospirosis,0
2017,Sierra,Listeriosis,0
2017,Sierra,Lyme Disease,0
2017,Sierra,Malaria,0
2017,Sierra,Measles,0
2017,Sierra,Mumps,0
2017,Sierra,Paralytic Shellfish Poisoning,0
2017,Sierra,Pertussis,0
2017,Sierra,"Plague, human",0
2017,Sierra,Psittacosis,0
2017,Sierra,Q Fever,0
2017,Sierra,"Rabies, human",0
2017,Sierra,Relapsing Fever,0
2017,Sierra,Rubella,0
2017,Sierra,Salmonellosis,2
2017,Sierra,Scombroid Fish Poisoning,0
2017,Sierra,Shiga Toxin Positive Feces (without culture confirmation),0
2017,Sierra,Shigellosis,0
2017,Sierra,Spotted Fever Rickettsiosis,0
2017,Sierra,Streptococcal Infection (cases in food and dairy workers),0
2017,Sierra,TB,0
2017,Sierra,Tetanus,0
2017,Sierra,Trichinosis,0
2017,Sierra,Tularemia,0
2017,Sierra,"Typhoid Fever, case",0
2017,Sierra,Typhus Fever,0
2017,Sierra,Varicella Hospitalizations,0
2017,Sierra,Vibrio Infection (non-Cholera),0
2017,Sierra,Yellow Fever,0
2017,Sierra,Yersiniosis,0
2017,Sierra,Zika Virus Infection,0
2017,Siskiyou,Amebiasis,0
2017,Siskiyou,Anaplasmosis,0
2017,Siskiyou,Anthrax,0
2017,Siskiyou,Babesiosis,0
2017,Siskiyou,"Botulism, Foodborne",0
2017,Siskiyou,"Botulism, Other",0
2017,Siskiyou,"Botulism, Wound",0
2017,Siskiyou,Brucellosis,0
2017,Siskiyou,Campylobacteriosis,5
2017,Siskiyou,Chikungunya Virus Infection,0
2017,Siskiyou,Chlamydia,94
2017,Siskiyou,Cholera,0
2017,Siskiyou,Ciguatera Fish Poisoning,0
2017,Siskiyou,Coccidioidomycosis,2
2017,Siskiyou,Creutzfeldt-Jakob Disease and other Transmissible Spongiform Encephalopathies,0
2017,Siskiyou,Cryptosporidiosis,0
2017,Siskiyou,Cyclosporiasis,0
2017,Siskiyou,Cysticercosis or Taeniasis,0
2017,Siskiyou,Dengue,0
2017,Siskiyou,Diphtheria,0
2017,Siskiyou,Domoic Acid Poisoning,0
2017,Siskiyou,E. coli O157,2
2017,Siskiyou,E. coli Other STEC (non-O157),0
2017,Siskiyou,Early Syphilis,2
2017,Siskiyou,Ehrlichiosis,0
2017,Siskiyou,Flavivirus Infection of Undetermined Species,0
2017,Siskiyou,Giardiasis,3
2017,Siskiyou,Gonorrhea,27
2017,Siskiyou,Hantavirus Infection,0
2017,Siskiyou,Hemolytic Uremic Syndrome,1
2017,Siskiyou,Hepatitis A,4
2017,Siskiyou,"Hepatitis B, Acute",0
2017,Siskiyou,"Hepatitis C, Acute",0
2017,Siskiyou,"Hepatitis E, acute infection",0
2017,Siskiyou,Invasive Meningococcal Disease,0
2017,Siskiyou,Legionellosis,0
2017,Siskiyou,Leprosy,0
2017,Siskiyou,Leptospirosis,0
2017,Siskiyou,Listeriosis,0
2017,Siskiyou,Lyme Disease,1
2017,Siskiyou,Malaria,0
2017,Siskiyou,Measles,0
2017,Siskiyou,Mumps,0
2017,Siskiyou,Paralytic Shellfish Poisoning,0
2017,Siskiyou,Pertussis,3
2017,Siskiyou,"Plague, human",0
2017,Siskiyou,Psittacosis,0
2017,Siskiyou,Q Fever,0
2017,Siskiyou,"Rabies, human",0
2017,Siskiyou,Relapsing Fever,0
2017,Siskiyou,Rubella,0
2017,Siskiyou,Salmonellosis,3
2017,Siskiyou,Scombroid Fish Poisoning,0
2017,Siskiyou,Shiga Toxin Positive Feces (without culture confirmation),0
2017,Siskiyou,Shigellosis,1
2017,Siskiyou,Spotted Fever Rickettsiosis,0
2017,Siskiyou,Streptococcal Infection (cases in food and dairy workers),0
2017,Siskiyou,TB,0
2017,Siskiyou,Tetanus,0
2017,Siskiyou,Trichinosis,0
2017,Siskiyou,Tularemia,0
2017,Siskiyou,"Typhoid Fever, case",0
2017,Siskiyou,Typhus Fever,0
2017,Siskiyou,Varicella Hospitalizations,0
2017,Siskiyou,Vibrio Infection (non-Cholera),0
2017,Siskiyou,Yellow Fever,0
2017,Siskiyou,Yersiniosis,1
2017,Siskiyou,Zika Virus Infection,0
2017,Solano,Amebiasis,4
2017,Solano,Anaplasmosis,0
2017,Solano,Anthrax,0
2017,Solano,Babesiosis,0
2017,Solano,"Botulism, Foodborne",1
2017,Solano,"Botulism, Other",0
2017,Solano,"Botulism, Wound",0
2017,Solano,Brucellosis,0
2017,Solano,Campylobacteriosis,136
2017,Solano,Chikungunya Virus Infection,0
2017,Solano,Chlamydia,2618
2017,Solano,Cholera,0
2017,Solano,Ciguatera Fish Poisoning,1
2017,Solano,Coccidioidomycosis,18
2017,Solano,Creutzfeldt-Jakob Disease and other Transmissible Spongiform Encephalopathies,0
2017,Solano,Cryptosporidiosis,5
2017,Solano,Cyclosporiasis,0
2017,Solano,Cysticercosis or Taeniasis,0
2017,Solano,Dengue,4
2017,Solano,Diphtheria,0
2017,Solano,Domoic Acid Poisoning,0
2017,Solano,E. coli O157,7
2017,Solano,E. coli Other STEC (non-O157),13
2017,Solano,Early Syphilis,79
2017,Solano,Ehrlichiosis,0
2017,Solano,Flavivirus Infection of Undetermined Species,0
2017,Solano,Giardiasis,40
2017,Solano,Gonorrhea,795
2017,Solano,Hantavirus Infection,0
2017,Solano,Hemolytic Uremic Syndrome,2
2017,Solano,Hepatitis A,4
2017,Solano,"Hepatitis B, Acute",0
2017,Solano,"Hepatitis C, Acute",0
2017,Solano,"Hepatitis E, acute infection",1
2017,Solano,Invasive Meningococcal Disease,1
2017,Solano,Legionellosis,4
2017,Solano,Leprosy,0
2017,Solano,Leptospirosis,0
2017,Solano,Listeriosis,0
2017,Solano,Lyme Disease,2
2017,Solano,Malaria,0
2017,Solano,Measles,0
2017,Solano,Mumps,0
2017,Solano,Paralytic Shellfish Poisoning,0
2017,Solano,Pertussis,14
2017,Solano,"Plague, human",0
2017,Solano,Psittacosis,0
2017,Solano,Q Fever,1
2017,Solano,"Rabies, human",0
2017,Solano,Relapsing Fever,0
2017,Solano,Rubella,0
2017,Solano,Salmonellosis,56
2017,Solano,Scombroid Fish Poisoning,0
2017,Solano,Shiga Toxin Positive Feces (without culture confirmation),5
2017,Solano,Shigellosis,31
2017,Solano,Spotted Fever Rickettsiosis,0
2017,Solano,Streptococcal Infection (cases in food and dairy workers),0
2017,Solano,TB,26
2017,Solano,Tetanus,0
2017,Solano,Trichinosis,0
2017,Solano,Tularemia,0
2017,Solano,"Typhoid Fever, case",1
2017,Solano,Typhus Fever,0
2017,Solano,Varicella Hospitalizations,0
2017,Solano,Vibrio Infection (non-Cholera),2
2017,Solano,Yellow Fever,0
2017,Solano,Yersiniosis,0
2017,Solano,Zika Virus Infection,2
2017,Sonoma,Amebiasis,9
2017,Sonoma,Anaplasmosis,1
2017,Sonoma,Anthrax,0
2017,Sonoma,Babesiosis,0
2017,Sonoma,"Botulism, Foodborne",0
2017,Sonoma,"Botulism, Other",0
2017,Sonoma,"Botulism, Wound",0
2017,Sonoma,Brucellosis,1
2017,Sonoma,Campylobacteriosis,184
2017,Sonoma,Chikungunya Virus Infection,0
2017,Sonoma,Chlamydia,2032
2017,Sonoma,Cholera,0
2017,Sonoma,Ciguatera Fish Poisoning,0
2017,Sonoma,Coccidioidomycosis,3
2017,Sonoma,Creutzfeldt-Jakob Disease and other Transmissible Spongiform Encephalopathies,1
2017,Sonoma,Cryptosporidiosis,7
2017,Sonoma,Cyclosporiasis,0
2017,Sonoma,Cysticercosis or Taeniasis,0
2017,Sonoma,Dengue,1
2017,Sonoma,Diphtheria,0
2017,Sonoma,Domoic Acid Poisoning,0
2017,Sonoma,E. coli O157,18
2017,Sonoma,E. coli Other STEC (non-O157),17
2017,Sonoma,Early Syphilis,117
2017,Sonoma,Ehrlichiosis,0
2017,Sonoma,Flavivirus Infection of Undetermined Species,0
2017,Sonoma,Giardiasis,43
2017,Sonoma,Gonorrhea,574
2017,Sonoma,Hantavirus Infection,0
2017,Sonoma,Hemolytic Uremic Syndrome,0
2017,Sonoma,Hepatitis A,2
2017,Sonoma,"Hepatitis B, Acute",2
2017,Sonoma,"Hepatitis C, Acute",0
2017,Sonoma,"Hepatitis E, acute infection",3
2017,Sonoma,Invasive Meningococcal Disease,0
2017,Sonoma,Legionellosis,6
2017,Sonoma,Leprosy,0
2017,Sonoma,Leptospirosis,1
2017,Sonoma,Listeriosis,1
2017,Sonoma,Lyme Disease,18
2017,Sonoma,Malaria,3
2017,Sonoma,Measles,0
2017,Sonoma,Mumps,2
2017,Sonoma,Paralytic Shellfish Poisoning,0
2017,Sonoma,Pertussis,19
2017,Sonoma,"Plague, human",0
2017,Sonoma,Psittacosis,0
2017,Sonoma,Q Fever,0
2017,Sonoma,"Rabies, human",0
2017,Sonoma,Relapsing Fever,1
2017,Sonoma,Rubella,0
2017,Sonoma,Salmonellosis,80
2017,Sonoma,Scombroid Fish Poisoning,0
2017,Sonoma,Shiga Toxin Positive Feces (without culture confirmation),4
2017,Sonoma,Shigellosis,35
2017,Sonoma,Spotted Fever Rickettsiosis,0
2017,Sonoma,Streptococcal Infection (cases in food and dairy workers),0
2017,Sonoma,TB,7
2017,Sonoma,Tetanus,0
2017,Sonoma,Trichinosis,0
2017,Sonoma,Tularemia,0
2017,Sonoma,"Typhoid Fever, case",1
2017,Sonoma,Typhus Fever,0
2017,Sonoma,Varicella Hospitalizations,0
2017,Sonoma,Vibrio Infection (non-Cholera),4
2017,Sonoma,Yellow Fever,0
2017,Sonoma,Yersiniosis,0
2017,Sonoma,Zika Virus Infection,7
2017,Stanislaus,Amebiasis,13
