Indicator,Geography,Year,Strata,Strata Name,Numerator,Denominator,Rate,Age Adjusted Rate,SE Adjusted Rate
Homicide,San Joaquin,2017-2019,Race/Ethnicity,Black,60,154492,38.837,38.4226,5.07404
Homicide,San Joaquin,2017-2019,Race/Ethnicity,Asian,18,322916,5.57421,5.72197,1.3604
Homicide,San Joaquin,2017-2019,Race/Ethnicity,Latino,82,928438,8.83204,8.22317,0.926533
Homicide,San Joaquin,2017-2019,Race/Ethnicity,White,25,742042,3.36908,3.46462,0.734519
Homicide,San Luis Obispo,2011-2013,Race/Ethnicity,White,11,575602,1.91104,1.50826,0.468324
Homicide,San Mateo,2002-2004,Race/Ethnicity,Black,20,63745,31.375,32.7442,7.33009
Homicide,San Mateo,2002-2004,Race/Ethnicity,Asian,11,486032,2.26323,2.36875,0.73526
Homicide,San Mateo,2002-2004,Race/Ethnicity,Latino,31,492941,6.28878,5.46279,1.04092
Homicide,San Mateo,2002-2004,Race/Ethnicity,White,13,980975,1.32521,1.63033,0.480432
Homicide,San Mateo,2005-2007,Race/Ethnicity,Black,23,60327.4,38.1253,39.1145,8.21053
Homicide,San Mateo,2005-2007,Race/Ethnicity,Latino,32,508296,6.29555,5.07502,0.912616
Homicide,San Mateo,2005-2007,Race/Ethnicity,White,14,944916,1.48161,1.38935,0.400087
Homicide,San Mateo,2008-2010,Race/Ethnicity,Black,14,58143.4,24.0784,25.5395,6.86793
Homicide,San Mateo,2008-2010,Race/Ethnicity,Latino,35,539255,6.49043,5.45952,0.947166
Homicide,San Mateo,2011-2013,Race/Ethnicity,Black,21,57472.9,36.539,38.4598,8.4262
Homicide,San Mateo,2011-2013,Race/Ethnicity,Latino,18,566557,3.17709,2.9033,0.690304
Homicide,San Mateo,2011-2013,Race/Ethnicity,White,12,929618,1.29085,1.42936,0.449934
Homicide,San Mateo,2014-2016,Race/Ethnicity,Latino,20,594519,3.36406,3.01985,0.67861
Homicide,San Mateo,2014-2016,Race/Ethnicity,White,14,935179,1.49704,1.79978,0.51343
Homicide,San Mateo,2017-2019,Race/Ethnicity,Latino,16,608874,2.6278,2.34903,0.588427
Homicide,San Mateo,2017-2019,Race/Ethnicity,White,12,915779,1.31036,1.08927,0.359254
Homicide,Santa Barbara,2005-2007,Race/Ethnicity,White,12,642313,1.86825,1.81159,0.542396
Homicide,Santa Barbara,2008-2010,Race/Ethnicity,Latino,21,531857,3.94843,3.15044,0.706957
Homicide,Santa Barbara,2008-2010,Race/Ethnicity,White,13,620897,2.09374,2.20291,0.663748
Homicide,Santa Barbara,2011-2013,Race/Ethnicity,Latino,24,566810,4.23423,3.73812,0.781493
Homicide,Santa Barbara,2011-2013,Race/Ethnicity,White,12,608219,1.97297,1.77654,0.539832
Homicide,Santa Barbara,2014-2016,Race/Ethnicity,Latino,31,604145,5.13122,4.64176,0.852602
Homicide,Santa Barbara,2014-2016,Race/Ethnicity,White,11,606731,1.81299,1.78406,0.595336
Homicide,Santa Barbara,2017-2019,Race/Ethnicity,Latino,26,628812,4.13478,3.57863,0.710762
Homicide,Santa Clara,2002-2004,Race/Ethnicity,Asian,25,1422300,1.75772,1.70704,0.351041
Homicide,Santa Clara,2002-2004,Race/Ethnicity,Latino,59,1272460,4.63669,4.124,0.569046
Homicide,Santa Clara,2002-2004,Race/Ethnicity,White,44,2110380,2.08493,2.10694,0.327293
Homicide,Santa Clara,2005-2007,Race/Ethnicity,Asian,20,1522330,1.31378,1.25555,0.283789
Homicide,Santa Clara,2005-2007,Race/Ethnicity,Latino,78,1325880,5.88288,5.28478,0.64799
Homicide,Santa Clara,2005-2007,Race/Ethnicity,White,34,2012320,1.68959,1.59633,0.281022
Homicide,Santa Clara,2008-2010,Race/Ethnicity,Black,13,129189,10.0628,9.55626,2.83078
Homicide,Santa Clara,2008-2010,Race/Ethnicity,Asian,22,1665540,1.32089,1.27704,0.277702
Homicide,Santa Clara,2008-2010,Race/Ethnicity,Latino,65,1419140,4.58025,4.20382,0.547102
Homicide,Santa Clara,2008-2010,Race/Ethnicity,White,27,1934240,1.3959,1.26331,0.252685
Homicide,Santa Clara,2011-2013,Race/Ethnicity,Black,12,129889,9.23866,8.09626,2.34697
Homicide,Santa Clara,2011-2013,Race/Ethnicity,Asian,30,1787120,1.67868,1.70481,0.317943
Homicide,Santa Clara,2011-2013,Race/Ethnicity,Latino,94,1498660,6.27228,6.06147,0.642574
Homicide,Santa Clara,2011-2013,Race/Ethnicity,White,38,1911220,1.98826,1.85846,0.316516
Homicide,Santa Clara,2014-2016,Race/Ethnicity,Asian,28,1900960,1.47294,1.52822,0.294073
Homicide,Santa Clara,2014-2016,Race/Ethnicity,Latino,75,1573570,4.76623,4.61537,0.545782
Homicide,Santa Clara,2014-2016,Race/Ethnicity,White,44,1924370,2.28646,2.13039,0.34277
Homicide,Santa Clara,2017-2019,Race/Ethnicity,Black,13,129214,10.0608,10.6708,3.00039
Homicide,Santa Clara,2017-2019,Race/Ethnicity,Asian,31,1956470,1.5844800000000001,1.51606,0.276735
Homicide,Santa Clara,2017-2019,Race/Ethnicity,Latino,63,1618490,3.89251,3.56714,0.453688
Homicide,Santa Clara,2017-2019,Race/Ethnicity,White,28,1896280,1.47657,1.37953,0.284335
Homicide,Santa Cruz,2002-2004,Race/Ethnicity,Latino,15,218087,6.87798,5.8087,1.55789
Homicide,Santa Cruz,2008-2010,Race/Ethnicity,Latino,16,247339,6.46886,5.27471,1.35062
Homicide,Santa Cruz,2011-2013,Race/Ethnicity,Latino,22,265009,8.30162,6.79777,1.465
Homicide,Santa Cruz,2014-2016,Race/Ethnicity,Latino,18,280589,6.41508,5.9415,1.41711
Homicide,Santa Cruz,2017-2019,Race/Ethnicity,Latino,13,294340,4.41666,4.47607,1.25824
Homicide,Shasta,2002-2004,Race/Ethnicity,White,23,439395,5.23446,5.933,1.27169
Homicide,Shasta,2005-2007,Race/Ethnicity,White,27,443079,6.09372,6.01199,1.19526
Homicide,Shasta,2011-2013,Race/Ethnicity,White,22,437306,5.03081,5.63591,1.24005
Homicide,Shasta,2017-2019,Race/Ethnicity,White,27,439955,6.13699,6.93017,1.39979
Homicide,Solano,2002-2004,Race/Ethnicity,Black,33,179676,18.3664,18.2882,3.19827
Homicide,Solano,2002-2004,Race/Ethnicity,Latino,17,243248,6.98874,8.05098,2.29332
Homicide,Solano,2002-2004,Race/Ethnicity,White,22,573410,3.8367,3.86789,0.8308
Homicide,Solano,2005-2007,Race/Ethnicity,Black,46,180127,25.5376,25.7209,3.86081
Homicide,Solano,2005-2007,Race/Ethnicity,Latino,14,262258,5.33826,4.54798,1.23664
Homicide,Solano,2005-2007,Race/Ethnicity,White,30,552299,5.43184,5.60478,1.04291
Homicide,Solano,2008-2010,Race/Ethnicity,Black,53,179298,29.5598,28.3923,3.93422
Homicide,Solano,2008-2010,Race/Ethnicity,Latino,23,286139,8.03805,6.85205,1.44991
Homicide,Solano,2008-2010,Race/Ethnicity,White,11,522976,2.10335,2.3355,0.741733
Homicide,Solano,2011-2013,Race/Ethnicity,Black,50,178627,27.9914,28.0883,4.02277
Homicide,Solano,2011-2013,Race/Ethnicity,Latino,28,307041,9.11931,8.73446,1.72069
Homicide,Solano,2011-2013,Race/Ethnicity,White,33,505980,6.52199,7.02548,1.27619
Homicide,Solano,2014-2016,Race/Ethnicity,Black,45,178847,25.1612,26.0202,3.93822
Homicide,Solano,2014-2016,Race/Ethnicity,Latino,20,323708,6.17841,5.63121,1.30293
Homicide,Solano,2014-2016,Race/Ethnicity,White,25,510139,4.90063,5.23146,1.10226
Homicide,Solano,2017-2019,Race/Ethnicity,Black,60,180468,33.2469,34.3575,4.53682
Homicide,Solano,2017-2019,Race/Ethnicity,Latino,20,344014,5.81372,5.49643,1.24539
Homicide,Sonoma,2002-2004,Race/Ethnicity,Latino,20,279627,7.15239,5.74946,1.33618
Homicide,Sonoma,2002-2004,Race/Ethnicity,White,33,1013650,3.25555,3.26687,0.583871
Homicide,Sonoma,2005-2007,Race/Ethnicity,Latino,14,308010,4.54531,3.49428,0.94103
Homicide,Sonoma,2005-2007,Race/Ethnicity,White,12,989150,1.21316,1.30595,0.394239
Homicide,Sonoma,2008-2010,Race/Ethnicity,Latino,11,346787,3.17198,2.68497,0.83211
Homicide,Sonoma,2008-2010,Race/Ethnicity,White,19,970824,1.9571,1.93164,0.462833
Homicide,Sonoma,2011-2013,Race/Ethnicity,Latino,15,377230,3.97636,3.53363,0.932141
Homicide,Sonoma,2011-2013,Race/Ethnicity,White,16,961431,1.66419,1.68498,0.46194
Homicide,Sonoma,2014-2016,Race/Ethnicity,Latino,14,400615,3.49462,3.2658,0.88465
Homicide,Sonoma,2014-2016,Race/Ethnicity,White,16,960595,1.66563,1.51453,0.420322
Homicide,Sonoma,2017-2019,Race/Ethnicity,White,20,963571,2.07561,2.15931,0.530536
Homicide,Stanislaus,2002-2004,Race/Ethnicity,Black,13,35857.6,36.2546,35.6827,9.99744
Homicide,Stanislaus,2002-2004,Race/Ethnicity,Latino,39,514523,7.57984,6.67341,1.11608
Homicide,Stanislaus,2002-2004,Race/Ethnicity,White,32,781481,4.09479,4.2468,0.757506
Homicide,Stanislaus,2005-2007,Race/Ethnicity,Latino,45,574015,7.83951,7.09745,1.16895
Homicide,Stanislaus,2005-2007,Race/Ethnicity,White,32,774634,4.13098,4.32542,0.777133
Homicide,Stanislaus,2008-2010,Race/Ethnicity,Latino,45,627717,7.16884,6.82366,1.07364
Homicide,Stanislaus,2008-2010,Race/Ethnicity,White,46,741545,6.20327,6.27671,0.95123
Homicide,Stanislaus,2011-2013,Race/Ethnicity,Black,11,40016.4,27.4887,26.0863,8.08618
Homicide,Stanislaus,2011-2013,Race/Ethnicity,Latino,64,670509,9.54498,8.40092,1.08667
Homicide,Stanislaus,2011-2013,Race/Ethnicity,White,28,722887,3.87336,3.89069,0.762144
Homicide,Stanislaus,2014-2016,Race/Ethnicity,Latino,42,705194,5.95581,5.91533,0.932501
Homicide,Stanislaus,2014-2016,Race/Ethnicity,White,40,724264,5.52284,5.71975,0.942012
Homicide,Stanislaus,2017-2019,Race/Ethnicity,Latino,25,745926,3.35154,3.43952,0.729298
Homicide,Stanislaus,2017-2019,Race/Ethnicity,White,26,731773,3.55301,3.65226,0.742105
Homicide,Sutter,2002-2004,Race/Ethnicity,Latino,11,61808,17.7971,15.4884,4.9665
Homicide,Tehama,2017-2019,Race/Ethnicity,White,15,136904,10.9566,12.7088,3.43003
Homicide,Tulare,2002-2004,Race/Ethnicity,Latino,59,638695,9.23759,9.41419,1.41274
Homicide,Tulare,2002-2004,Race/Ethnicity,White,16,455196,3.51497,3.73585,0.947912
Homicide,Tulare,2005-2007,Race/Ethnicity,Latino,101,711191,14.2015,13.3645,1.42411
Homicide,Tulare,2005-2007,Race/Ethnicity,White,25,454222,5.50392,5.79598,1.18481
Homicide,Tulare,2008-2010,Race/Ethnicity,Latino,82,783780,10.4621,9.714,1.12277
Homicide,Tulare,2008-2010,Race/Ethnicity,White,18,441350,4.07839,4.88349,1.16689
Homicide,Tulare,2011-2013,Race/Ethnicity,Latino,94,831499,11.3049,10.7583,1.14845
Homicide,Tulare,2011-2013,Race/Ethnicity,White,22,433170,5.07883,5.43317,1.19451
Homicide,Tulare,2014-2016,Race/Ethnicity,Latino,88,867721,10.1415,9.54604,1.0461
Homicide,Tulare,2014-2016,Race/Ethnicity,White,21,430445,4.87867,4.78084,1.08674
Homicide,Tulare,2017-2019,Race/Ethnicity,Latino,69,924913,7.46016,7.42457,0.931499
Homicide,Tulare,2017-2019,Race/Ethnicity,White,25,434283,5.75661,6.30072,1.30256
Homicide,Ventura,2002-2004,Race/Ethnicity,Latino,70,846050,8.27374,7.23428,0.897017
Homicide,Ventura,2002-2004,Race/Ethnicity,White,28,1282550,2.18316,2.26601,0.437977
Homicide,Ventura,2005-2007,Race/Ethnicity,Latino,63,902390,6.98146,6.4065,0.842969
Homicide,Ventura,2005-2007,Race/Ethnicity,White,19,1255580,1.51324,1.55459,0.369433
Homicide,Ventura,2008-2010,Race/Ethnicity,Latino,56,970987,5.76733,5.2897,0.742978
Homicide,Ventura,2008-2010,Race/Ethnicity,White,24,1221960,1.96406,2.06884,0.436989
Homicide,Ventura,2011-2013,Race/Ethnicity,Latino,53,1032100,5.13514,4.6472,0.663621
Homicide,Ventura,2011-2013,Race/Ethnicity,White,22,1204970,1.82578,1.88644,0.423322
Homicide,Ventura,2014-2016,Race/Ethnicity,Latino,49,1076330,4.5525,4.28902,0.636146
Homicide,Ventura,2014-2016,Race/Ethnicity,White,23,1195710,1.92354,2.05784,0.453015
Homicide,Ventura,2017-2019,Race/Ethnicity,Latino,63,1121280,5.61857,5.33374,0.679767
Homicide,Ventura,2017-2019,Race/Ethnicity,White,27,1184880,2.27872,2.45747,0.493957
Homicide,Yolo,2017-2019,Race/Ethnicity,White,11,305582,3.59969,4.25272,1.35231
Homicide,Alameda,2002-2004,Sex,Female,67,2242150,2.9882,2.93308,0.359914
Homicide,San Francisco,2002-2004,Sex,Female,22,1154170,1.90614,1.78606,0.389283
Homicide,Fresno,2002-2004,Sex,Female,49,1267420,3.86611,3.92813,0.566482
Homicide,Stanislaus,2002-2004,Sex,Female,21,733638,2.86245,2.92571,0.639978
Homicide,CALIFORNIA,2002-2004,Sex,Female,1216,53305900,2.28117,2.27715,0.0653718
Homicide,Los Angeles,2002-2004,Sex,Female,422,14860500,2.83974,2.82815,0.13808
Homicide,Sacramento,2002-2004,Sex,Female,55,2021330,2.72098,2.72278,0.36758
Homicide,Orange,2002-2004,Sex,Female,60,4442020,1.35074,1.3679,0.176899
Homicide,Solano,2002-2004,Sex,Female,12,611817,1.96137,1.97317,0.570836
Homicide,Santa Clara,2002-2004,Sex,Female,35,2516270,1.39095,1.39433,0.236362
Homicide,San Mateo,2002-2004,Sex,Female,15,1072330,1.39883,1.37672,0.358632
Homicide,San Diego,2002-2004,Sex,Female,88,4388300,2.00533,1.96763,0.210181
Homicide,Ventura,2002-2004,Sex,Female,13,1187060,1.09514,1.10158,0.305869
Homicide,Riverside,2002-2004,Sex,Female,64,2670920,2.39618,2.4388,0.305504
Homicide,Humboldt,2002-2004,Sex,Female,11,196147,5.60804,5.37481,1.64308
Homicide,Kern,2002-2004,Sex,Female,31,1045330,2.96558,3.14682,0.568385
Homicide,San Joaquin,2002-2004,Sex,Female,23,934462,2.46131,2.42297,0.507371
Homicide,Sonoma,2002-2004,Sex,Female,13,713878,1.82104,1.83244,0.515753
Homicide,San Bernardino,2002-2004,Sex,Female,72,2787220,2.58322,2.59254,0.307477
Homicide,Contra Costa,2002-2004,Sex,Female,45,1519840,2.96084,3.03964,0.455546
Homicide,Contra Costa,2002-2004,Sex,Male,193,1446860,13.3392,13.7501,0.991969
Homicide,Sonoma,2002-2004,Sex,Male,43,690310,6.22909,6.21248,0.951438
Homicide,Alameda,2002-2004,Sex,Male,340,2159040,15.7477,14.9115,0.816284
Homicide,Fresno,2002-2004,Sex,Male,163,1267360,12.8614,12.3356,0.977711
Homicide,Humboldt,2002-2004,Sex,Male,20,194030,10.3077,9.77884,2.21433
Homicide,Riverside,2002-2004,Sex,Male,277,2646800,10.4655,10.6016,0.641353
Homicide,San Diego,2002-2004,Sex,Male,303,4429490,6.84051,6.36686,0.369398
Homicide,San Mateo,2002-2004,Sex,Male,65,1037030,6.26789,6.39011,0.7974
Homicide,Stanislaus,2002-2004,Sex,Male,73,713232,10.2351,9.88953,1.16295
Homicide,Ventura,2002-2004,Sex,Male,92,1177250,7.81485,7.69553,0.803897
Homicide,Solano,2002-2004,Sex,Male,69,615317,11.2137,11.1234,1.34894
Homicide,Orange,2002-2004,Sex,Male,222,4368620,5.0817,5.00373,0.339573
Homicide,Sacramento,2002-2004,Sex,Male,216,1936020,11.1569,10.7393,0.733783
Homicide,San Joaquin,2002-2004,Sex,Male,150,928712,16.1514,15.9539,1.31551
Homicide,Kern,2002-2004,Sex,Male,127,1109000,11.4518,11.2538,1.02211
Homicide,Los Angeles,2002-2004,Sex,Male,2904,14475500,20.0615,18.6324,0.348365
Homicide,San Bernardino,2002-2004,Sex,Male,449,2763920,16.2451,15.8855,0.764142
Homicide,San Francisco,2002-2004,Sex,Male,157,1191660,13.1749,12.9395,1.07677
Homicide,Santa Clara,2002-2004,Sex,Male,103,2568020,4.01088,3.91918,0.392561
Homicide,CALIFORNIA,2002-2004,Sex,Male,6429,52774100,12.1821,11.5873,0.145312
Homicide,Merced,2002-2004,Sex,Total,55,687464,8.00042,7.84118,1.07335
Homicide,Santa Cruz,2002-2004,Sex,Total,22,765548,2.87376,2.7086,0.582059
Homicide,Alameda,2002-2004,Sex,Total,407,4401200,9.24749,8.87141,0.441655
Homicide,Humboldt,2002-2004,Sex,Total,31,390177,7.94511,7.71648,1.40409
Homicide,Orange,2002-2004,Sex,Total,282,8810640,3.20068,3.19161,0.190708
Homicide,Marin,2002-2004,Sex,Total,14,741346,1.88846,1.83328,0.509672
Homicide,Contra Costa,2002-2004,Sex,Total,238,2966700,8.02238,8.40002,0.545956
Homicide,Placer,2002-2004,Sex,Total,13,870287,1.49376,1.4534,0.4058
Homicide,Stanislaus,2002-2004,Sex,Total,94,1446870,6.49678,6.43868,0.666732
Homicide,Fresno,2002-2004,Sex,Total,212,2534780,8.36364,8.24207,0.572154
Homicide,Kings,2002-2004,Sex,Total,20,416053,4.80708,4.6319,1.07188
Homicide,Sonoma,2002-2004,Sex,Total,56,1404190,3.98807,4.01081,0.538629
Homicide,Solano,2002-2004,Sex,Total,81,1227130,6.60075,6.63739,0.739504
Homicide,Napa,2002-2004,Sex,Total,11,387568,2.83821,2.90544,0.88197
Homicide,Riverside,2002-2004,Sex,Total,341,5317710,6.41253,6.53401,0.354814
Homicide,Butte,2002-2004,Sex,Total,18,630989,2.85266,2.80787,0.679799
Homicide,Mendocino,2002-2004,Sex,Total,17,263763,6.44518,6.8368,1.68563
Homicide,Yolo,2002-2004,Sex,Total,13,547309,2.37526,2.35749,0.67302
Homicide,Los Angeles,2002-2004,Sex,Total,3326,29336000,11.3376,10.8047,0.188185
Homicide,San Francisco,2002-2004,Sex,Total,179,2345820,7.63058,7.49732,0.580897
Homicide,San Joaquin,2002-2004,Sex,Total,173,1863170,9.28523,9.24556,0.706149
Homicide,Sutter,2002-2004,Sex,Total,17,252136,6.74239,6.75063,1.64143
Homicide,Imperial,2002-2004,Sex,Total,20,452031,4.42448,5.09181,1.17305
Homicide,San Luis Obispo,2002-2004,Sex,Total,18,767641,2.34485,2.37583,0.573242
Homicide,El Dorado,2002-2004,Sex,Total,13,502699,2.58604,2.82319,0.812876
Homicide,Tulare,2002-2004,Sex,Total,82,1171480,6.99971,6.88898,0.770838
Homicide,CALIFORNIA,2002-2004,Sex,Total,7645,106080000,7.20683,7.01313,0.0803751
Homicide,San Mateo,2002-2004,Sex,Total,80,2109360,3.79262,3.98166,0.448579
Homicide,Santa Barbara,2002-2004,Sex,Total,19,1226830,1.5487,1.63624,0.377734
Homicide,Shasta,2002-2004,Sex,Total,27,515034,5.24237,5.83718,1.14658
Homicide,San Bernardino,2002-2004,Sex,Total,521,5551130,9.38547,9.24065,0.408469
Homicide,San Diego,2002-2004,Sex,Total,391,8817800,4.43421,4.24996,0.215865
Homicide,Madera,2002-2004,Sex,Total,24,397786,6.03339,5.95545,1.21916
Homicide,Santa Clara,2002-2004,Sex,Total,138,5084290,2.71424,2.67597,0.229183
Homicide,Ventura,2002-2004,Sex,Total,105,2364310,4.44105,4.46835,0.436442
Homicide,Kern,2002-2004,Sex,Total,158,2154320,7.33409,7.39289,0.594844
Homicide,Sacramento,2002-2004,Sex,Total,271,3957350,6.84803,6.73738,0.409939
Homicide,Monterey,2002-2004,Sex,Total,89,1231660,7.22601,6.66044,0.708135
Homicide,Orange,2005-2007,Sex,Female,51,4479780,1.13845,1.131,0.158647
Homicide,Contra Costa,2005-2007,Sex,Female,47,1554030,3.0244,3.05275,0.448532
Homicide,Solano,2005-2007,Sex,Female,22,616321,3.56957,3.64955,0.781583
Homicide,San Mateo,2005-2007,Sex,Female,23,1068970,2.15161,2.19054,0.461642
Homicide,San Bernardino,2005-2007,Sex,Female,91,2975150,3.0586700000000002,3.0469,0.321846
Homicide,Alameda,2005-2007,Sex,Female,57,2242640,2.54165,2.48267,0.329872
Homicide,Fresno,2005-2007,Sex,Female,39,1329530,2.93336,2.98787,0.489951
Homicide,San Francisco,2005-2007,Sex,Female,26,1158920,2.24346,2.18877,0.4377
Homicide,Kern,2005-2007,Sex,Female,28,1140500,2.45506,2.51121,0.478754
Homicide,Los Angeles,2005-2007,Sex,Female,363,14885700,2.43858,2.39237,0.125975
Homicide,CALIFORNIA,2005-2007,Sex,Female,1162,54679600,2.12511,2.11657,0.0622682
Homicide,Santa Clara,2005-2007,Sex,Female,26,2555070,1.01758,0.992926,0.195041
Homicide,San Joaquin,2005-2007,Sex,Female,18,994706,1.80958,1.77844,0.421615
Homicide,San Diego,2005-2007,Sex,Female,70,4463890,1.56814,1.54936,0.185771
Homicide,Shasta,2005-2007,Sex,Female,13,267687,4.85643,4.95987,1.41788
Homicide,Riverside,2005-2007,Sex,Female,65,3032770,2.14325,2.17837,0.271117
Homicide,Sacramento,2005-2007,Sex,Female,60,2102530,2.85371,2.84905,0.368678
Homicide,Tulare,2005-2007,Sex,Female,22,623695,3.52737,3.7281,0.802738
Homicide,Merced,2005-2007,Sex,Female,12,366958,3.27013,3.1048,0.908292
Homicide,Ventura,2005-2007,Sex,Female,20,1207640,1.65612,1.70466,0.382081
Homicide,Sacramento,2005-2007,Sex,Male,267,2016000,13.244,12.7392,0.783111
Homicide,Sutter,2005-2007,Sex,Male,11,134452,8.18135,8.76502,2.67746
Homicide,CALIFORNIA,2005-2007,Sex,Male,6438,54105400,11.899,11.2914,0.141355
Homicide,San Bernardino,2005-2007,Sex,Male,453,2947000,15.3715,14.5574,0.692753
Homicide,Solano,2005-2007,Sex,Male,79,618236,12.7783,12.5139,1.41663
Homicide,Merced,2005-2007,Sex,Male,49,368735,13.2887,13.2661,1.95714
Homicide,San Joaquin,2005-2007,Sex,Male,105,987541,10.6325,10.2089,1.00565
Homicide,Tulare,2005-2007,Sex,Male,112,624408,17.937,17.3027,1.66247
Homicide,San Diego,2005-2007,Sex,Male,318,4503230,7.0616,6.5035,0.369422
Homicide,San Francisco,2005-2007,Sex,Male,194,1194990,16.2344,14.7184,1.08557
Homicide,Fresno,2005-2007,Sex,Male,192,1328580,14.4515,13.9613,1.02675
Homicide,Santa Clara,2005-2007,Sex,Male,117,2594610,4.50934,4.30696,0.400607
Homicide,Riverside,2005-2007,Sex,Male,314,3001960,10.4598,10.5232,0.596097
Homicide,Alameda,2005-2007,Sex,Male,405,2158480,18.7632,17.6508,0.879564
Homicide,San Mateo,2005-2007,Sex,Male,65,1033980,6.2864,6.2718,0.781036
Homicide,Kern,2005-2007,Sex,Male,171,1213490,14.0916,13.3212,1.03093
Homicide,Ventura,2005-2007,Sex,Male,74,1196360,6.18543,6.08657,0.709831
Homicide,Orange,2005-2007,Sex,Male,222,4398620,5.04703,4.90565,0.330739
Homicide,Los Angeles,2005-2007,Sex,Male,2588,14485100,17.8666,16.5565,0.326872
Homicide,Contra Costa,2005-2007,Sex,Male,245,1481560,16.5366,17.284,1.10731
Homicide,Shasta,2005-2007,Sex,Male,20,257654,7.76233,7.84804,1.79032
Homicide,San Joaquin,2005-2007,Sex,Total,123,1982250,6.20508,6.04606,0.54808
Homicide,Tulare,2005-2007,Sex,Total,134,1248100,10.7363,10.6404,0.931426
Homicide,Kern,2005-2007,Sex,Total,199,2353990,8.45373,8.28892,0.593999
Homicide,San Bernardino,2005-2007,Sex,Total,544,5922150,9.18585,8.8609000000000009,0.3839
Homicide,Humboldt,2005-2007,Sex,Total,13,396572,3.27809,2.82777,0.787922
Homicide,Tehama,2005-2007,Sex,Total,11,184014,5.97781,6.52469,1.99177
Homicide,San Luis Obispo,2005-2007,Sex,Total,19,785908,2.41759,2.49406,0.588563
Homicide,El Dorado,2005-2007,Sex,Total,16,525634,3.04394,3.14492,0.810189
Homicide,Shasta,2005-2007,Sex,Total,33,525341,6.28163,6.4157400000000004,1.14216
Homicide,Imperial,2005-2007,Sex,Total,16,487083,3.28486,3.41906,0.859038
Homicide,Solano,2005-2007,Sex,Total,101,1234560,8.18107,8.23084,0.821807
Homicide,Madera,2005-2007,Sex,Total,25,430202,5.81122,5.74971,1.15661
Homicide,Riverside,2005-2007,Sex,Total,379,6034730,6.28032,6.38162,0.328834
Homicide,Sutter,2005-2007,Sex,Total,11,271236,4.05551,4.22972,1.28024
Homicide,Placer,2005-2007,Sex,Total,16,964619,1.65869,1.80101,0.452041
Homicide,Santa Barbara,2005-2007,Sex,Total,29,1241180,2.33648,2.29284,0.431831
Homicide,Fresno,2005-2007,Sex,Total,231,2658110,8.69038,8.51401,0.568697
Homicide,Santa Clara,2005-2007,Sex,Total,143,5149690,2.77687,2.69062,0.22565
Homicide,Yuba,2005-2007,Sex,Total,12,207151,5.79288,5.66535,1.65238
Homicide,Kings,2005-2007,Sex,Total,17,442475,3.84202,3.8722,0.955048
Homicide,Mendocino,2005-2007,Sex,Total,19,263246,7.21758,8.10783,1.88618
Homicide,Contra Costa,2005-2007,Sex,Total,292,3035590,9.61923,10.1769,0.597577
Homicide,Marin,2005-2007,Sex,Total,15,742735,2.01956,2.22054,0.595042
Homicide,San Mateo,2005-2007,Sex,Total,88,2102950,4.1846,4.29731,0.460745
Homicide,Lake,2005-2007,Sex,Total,13,190885,6.81038,6.62553,1.94692
Homicide,Sacramento,2005-2007,Sex,Total,327,4118530,7.93973,7.7631,0.430341
Homicide,San Diego,2005-2007,Sex,Total,388,8967120,4.32692,4.10389,0.209863
Homicide,Orange,2005-2007,Sex,Total,273,8878410,3.07488,3.04621,0.184666
Homicide,Merced,2005-2007,Sex,Total,61,735693,8.2915,8.13589,1.06141
Homicide,Stanislaus,2005-2007,Sex,Total,87,1509940,5.76182,5.77593,0.622804
Homicide,CALIFORNIA,2005-2007,Sex,Total,7602,108785000,6.9881,6.78934,0.0780668
Homicide,Sonoma,2005-2007,Sex,Total,31,1412480,2.19472,2.2574,0.408308
Homicide,Santa Cruz,2005-2007,Sex,Total,20,767812,2.6048,2.46145,0.556617
Homicide,Los Angeles,2005-2007,Sex,Total,2953,29370800,10.0542,9.54651,0.17615
Homicide,Butte,2005-2007,Sex,Total,32,646497,4.94975,5.02134,0.920647
Homicide,San Francisco,2005-2007,Sex,Total,220,2353920,9.34612,8.54493,0.589104
Homicide,Napa,2005-2007,Sex,Total,11,395815,2.77908,2.90084,0.882509
Homicide,Ventura,2005-2007,Sex,Total,94,2404000,3.91014,3.94308,0.407835
Homicide,Alameda,2005-2007,Sex,Total,462,4401120,10.4973,10.0661,0.469382
Homicide,Monterey,2005-2007,Sex,Total,66,1221750,5.4021,5.21983,0.646024
Homicide,Fresno,2008-2010,Sex,Female,38,1385400,2.74289,2.75932,0.453114
Homicide,Sacramento,2008-2010,Sex,Female,49,2160140,2.26837,2.20625,0.317159
Homicide,Santa Clara,2008-2010,Sex,Female,24,2649080,0.905974,0.883175,0.180941
Homicide,Orange,2008-2010,Sex,Female,59,4541620,1.2991,1.27196,0.167886
Homicide,Monterey,2008-2010,Sex,Female,17,602384,2.82212,2.93387,0.71857
Homicide,Alameda,2008-2010,Sex,Female,58,2298060,2.52387,2.46433,0.325532
Homicide,Riverside,2008-2010,Sex,Female,51,3255420,1.56662,1.57243,0.221273
Homicide,San Diego,2008-2010,Sex,Female,59,4589570,1.28552,1.22475,0.160404
Homicide,Ventura,2008-2010,Sex,Female,18,1234690,1.45786,1.50596,0.357133
